asset,block,binance_additive,hyperliquid_additive,binance_compounded,hyperliquid_compounded,binance_event_count,hyperliquid_event_count
BNB,2023-06-20 08:00:00+00:00,0.000000000000,-0.000580725400,0.000000000000,-0.000580581284,1.000000000000,8.000000000000
BNB,2023-06-20 16:00:00+00:00,0.000000000000,-0.000008013900,0.000000000000,-0.000008025007,1.000000000000,8.000000000000
BNB,2023-06-21 00:00:00+00:00,0.000000000000,0.000254209200,0.000000000000,0.000254237058,1.000000000000,8.000000000000
BNB,2023-06-21 08:00:00+00:00,0.000000000000,0.000130784400,0.000000000000,0.000130789152,1.000000000000,8.000000000000
BNB,2023-06-21 16:00:00+00:00,0.000000000000,0.000121570400,0.000000000000,0.000121573688,1.000000000000,8.000000000000
BNB,2023-06-22 00:00:00+00:00,0.000000000000,0.000418632600,0.000000000000,0.000418706639,1.000000000000,8.000000000000
BNB,2023-06-22 08:00:00+00:00,0.000000000000,0.000951585100,0.000000000000,0.000951980429,1.000000000000,8.000000000000
BNB,2023-06-22 16:00:00+00:00,0.000000000000,0.000199584900,0.000000000000,0.000199597488,1.000000000000,8.000000000000
BNB,2023-06-23 00:00:00+00:00,0.000000000000,0.000116905300,0.000000000000,0.000116909736,1.000000000000,8.000000000000
BNB,2023-06-23 08:00:00+00:00,0.000000000000,0.000287849000,0.000000000000,0.000287884517,1.000000000000,8.000000000000
BNB,2023-06-23 16:00:00+00:00,0.000000000000,0.000379145800,0.000000000000,0.000379207456,1.000000000000,8.000000000000
BNB,2023-06-24 00:00:00+00:00,0.000012620000,0.000409425600,0.000012620000,0.000409498242,1.000000000000,8.000000000000
BNB,2023-06-24 08:00:00+00:00,0.000000000000,0.000233449900,0.000000000000,0.000233469879,1.000000000000,8.000000000000
BNB,2023-06-24 16:00:00+00:00,0.000000000000,-0.000423368900,0.000000000000,-0.000423292454,1.000000000000,8.000000000000
BNB,2023-06-25 00:00:00+00:00,0.000000000000,-0.000113956200,0.000000000000,-0.000113951854,1.000000000000,8.000000000000
BNB,2023-06-25 08:00:00+00:00,0.000000000000,0.000141605900,0.000000000000,0.000141614139,1.000000000000,8.000000000000
BNB,2023-06-25 16:00:00+00:00,0.000000000000,0.000134054700,0.000000000000,0.000134061896,1.000000000000,8.000000000000
BNB,2023-06-26 00:00:00+00:00,0.000000000000,0.000003018000,0.000000000000,0.000003016929,1.000000000000,8.000000000000
BNB,2023-06-26 08:00:00+00:00,0.000000000000,0.000324295300,0.000000000000,0.000324340476,1.000000000000,8.000000000000
BNB,2023-06-26 16:00:00+00:00,0.000000000000,0.000175344300,0.000000000000,0.000175357202,1.000000000000,8.000000000000
BNB,2023-06-27 00:00:00+00:00,0.000000000000,0.000360514700,0.000000000000,0.000360569980,1.000000000000,8.000000000000
BNB,2023-06-27 08:00:00+00:00,0.000073530000,0.000388449300,0.000073530000,0.000388514753,1.000000000000,8.000000000000
BNB,2023-06-27 16:00:00+00:00,0.000040090000,0.000259346000,0.000040090000,0.000259374766,1.000000000000,8.000000000000
BNB,2023-06-28 00:00:00+00:00,0.000000000000,-0.000171815500,0.000000000000,-0.000171802921,1.000000000000,8.000000000000
BNB,2023-06-28 08:00:00+00:00,0.000000000000,-0.000313109600,0.000000000000,-0.000313067469,1.000000000000,8.000000000000
BNB,2023-06-28 16:00:00+00:00,0.000000000000,-0.000625367900,0.000000000000,-0.000625208088,1.000000000000,8.000000000000
BNB,2023-06-29 00:00:00+00:00,0.000000000000,-0.000507812700,0.000000000000,-0.000507700365,1.000000000000,8.000000000000
BNB,2023-06-29 08:00:00+00:00,0.000000000000,-0.000358997800,0.000000000000,-0.000358943100,1.000000000000,8.000000000000
BNB,2023-06-29 16:00:00+00:00,0.000000000000,-0.000413389800,0.000000000000,-0.000413315484,1.000000000000,8.000000000000
BNB,2023-06-30 00:00:00+00:00,0.000000000000,-0.000071636000,0.000000000000,-0.000071638617,1.000000000000,8.000000000000
BNB,2023-06-30 08:00:00+00:00,0.000000000000,0.000140715300,0.000000000000,0.000140721173,1.000000000000,8.000000000000
BNB,2023-06-30 16:00:00+00:00,0.000000000000,0.000344826600,0.000000000000,0.000344876528,1.000000000000,8.000000000000
BNB,2023-07-01 00:00:00+00:00,0.000053520000,0.000918506200,0.000053520000,0.000918871721,1.000000000000,8.000000000000
BNB,2023-07-01 08:00:00+00:00,0.000053490000,0.001187142700,0.000053490000,0.001187758008,1.000000000000,8.000000000000
BNB,2023-07-01 16:00:00+00:00,0.000145460000,0.000945801500,0.000145460000,0.000946187405,1.000000000000,8.000000000000
BNB,2023-07-02 00:00:00+00:00,0.000147160000,0.000664292500,0.000147160000,0.000664484713,1.000000000000,8.000000000000
BNB,2023-07-02 08:00:00+00:00,0.000026790000,0.001031047000,0.000026790000,0.001031510856,1.000000000000,8.000000000000
BNB,2023-07-02 16:00:00+00:00,0.000238050000,0.000753525000,0.000238050000,0.000753765743,1.000000000000,7.000000000000
BNB,2023-07-03 00:00:00+00:00,0.000092550000,0.000816162000,0.000092550000,0.000816451853,1.000000000000,8.000000000000
BNB,2023-07-03 08:00:00+00:00,0.000191200000,0.000355572800,0.000191200000,0.000355621664,1.000000000000,8.000000000000
BNB,2023-07-03 16:00:00+00:00,0.000094280000,-0.000003453600,0.000094280000,-0.000003455460,1.000000000000,8.000000000000
BNB,2023-07-04 00:00:00+00:00,0.000000000000,0.000205868000,0.000000000000,0.000205886376,1.000000000000,8.000000000000
BNB,2023-07-04 08:00:00+00:00,0.000000000000,0.000256649800,0.000000000000,0.000256677418,1.000000000000,8.000000000000
BNB,2023-07-04 16:00:00+00:00,0.000000000000,0.000050266300,0.000000000000,0.000050266035,1.000000000000,8.000000000000
BNB,2023-07-05 00:00:00+00:00,0.000000000000,0.000134142000,0.000000000000,0.000134149474,1.000000000000,8.000000000000
BNB,2023-07-05 08:00:00+00:00,0.000000000000,-0.000365356500,0.000000000000,-0.000365310797,1.000000000000,8.000000000000
BNB,2023-07-05 16:00:00+00:00,0.000000000000,-0.000575953500,0.000000000000,-0.000575810078,1.000000000000,8.000000000000
BNB,2023-07-06 00:00:00+00:00,0.000000000000,-0.000301277800,0.000000000000,-0.000301238906,1.000000000000,8.000000000000
BNB,2023-07-06 08:00:00+00:00,0.000000000000,-0.000388951800,0.000000000000,-0.000388893689,1.000000000000,8.000000000000
BNB,2023-07-06 16:00:00+00:00,0.000000000000,-0.001018436600,0.000000000000,-0.001018002665,1.000000000000,8.000000000000
BNB,2023-07-07 00:00:00+00:00,-0.000460090000,-0.001259036600,-0.000460090000,-0.001258350239,1.000000000000,8.000000000000
BNB,2023-07-07 08:00:00+00:00,-0.000166510000,-0.000949491700,-0.000166510000,-0.000949098087,1.000000000000,8.000000000000
