refit_date,interval_end,days,monthly_held_extra,active,monthly_core_scale,start_trend,start_p_bad,start_downside_semivol,mean_daily_implied_extra,min_daily_implied_extra,min_implied_ratio,average_gap,max_gap,excess_exposure_days,negative_btc_day_excess_exposure_days,first_crossings,min_ratio_date,min_daily_trend,max_daily_p_bad,max_daily_downside_semivol
2024-11-28,2024-12-27,30,0.42282285492351024,True,1.0,0.8475486658677304,0.002245246907163307,0.2584898929068898,0.4049383485901741,0.3399010181458332,0.8038851594418238,0.02248635360022623,0.08292183677767706,0.6745906080067869,0.518463362208148,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2024-12-27,0.6813349521819005,0.002249871205528588,0.34451681872042517
2024-12-28,2025-01-26,30,0.33626596094676253,True,1.0,0.6732238936779691,0.0010278479283668404,0.3213847059242738,0.33389124634527945,0.26758656505090034,0.7957587033118244,0.013996419567679835,0.0686793958958622,0.41989258703039506,0.2560374902451348,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2025-01-13,0.5357245601926409,0.0010507943085222354,0.36723419452226946
2025-01-27,2025-02-25,30,0.33623632151497035,True,1.0,0.6736845463456318,0.0017989180875009596,0.2766761997910557,0.21772096502936317,0.1035612506974426,0.3080013790028086,0.12136928496655013,0.23267507081752775,3.6410785489965036,2.3935909177689276,"{'0.75': {'date': '2025-02-04', 'days_after_refit': 8}, '0.5': {'date': '2025-02-06', 'days_after_refit': 10}, '0.25': {'date': None, 'days_after_refit': None}}",2025-02-25,0.207728158486547,0.00397579114612949,0.33222267147022116
2025-02-26,2025-03-27,30,0.020097776993654816,True,0.9999999999999989,0.040358528549263806,0.00403816907633877,0.3573609799649108,0.03412767474416418,0.0,0.0,0.012728592095981388,0.020097776993654816,0.3818577628794416,0.20097776993654815,"{'0.75': {'date': '2025-03-09', 'days_after_refit': 11}, '0.5': {'date': '2025-03-09', 'days_after_refit': 11}, '0.25': {'date': '2025-03-09', 'days_after_refit': 11}}",2025-03-09,-0.29019729893537616,0.004069297238470314,0.5362357296219741
2025-03-28,2025-04-26,30,0.0,False,0.9999999939549142,-0.15225758013007587,0.011151417821982274,0.4692275567024162,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2025-04-27,2025-05-26,30,0.21452879563932914,True,0.9999999999988988,0.4589638334401873,0.06516034594134623,0.32594538257957445,0.2766756277671095,0.1881436507974187,0.8770088427370386,0.00159679353857744,0.02638514484191043,0.0479038061573232,0.02638514484191043,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2025-05-04,0.4025190653071228,0.06516899811571586,0.32594538257957445
2025-05-27,2025-06-25,30,0.31986547394853504,True,0.9999999999999979,0.6699828260484257,0.04515321434398834,0.17127362569264498,0.25985946110609054,0.15587107564035993,0.4873019701571133,0.06050097393206724,0.1639943983081751,1.8150292179620173,1.119722431453386,"{'0.75': {'date': '2025-05-30', 'days_after_refit': 3}, '0.5': {'date': '2025-06-22', 'days_after_refit': 26}, '0.25': {'date': None, 'days_after_refit': None}}",2025-06-22,0.3264839509362616,0.045153214569144395,0.2514488961271987
2025-06-26,2025-07-25,30,0.3117317263816257,True,0.9999999999997686,0.6637749720384492,0.060730700875028874,0.21275704650275568,0.32474970837013595,0.22320409161273594,0.7160133946054846,0.009129409282919552,0.08852763476888978,0.27388227848758656,0.18596817741841498,"{'0.75': {'date': '2025-06-30', 'days_after_refit': 4}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2025-06-30,0.4752717719999354,0.06423491983653509,0.21275704650275568
2025-07-26,2025-08-24,30,0.2930226507617169,True,1.0,0.7023218968778696,0.16556025929326218,0.1209616414180738,0.24733060798895312,0.17311253706220273,0.590782100333179,0.047720084499966856,0.11991011369951418,1.4316025349990056,1.0347787410436422,"{'0.75': {'date': '2025-08-01', 'days_after_refit': 6}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2025-08-01,0.38058317916622436,0.16675153160874223,0.2350643846222591
2025-08-25,2025-09-23,30,0.0,False,0.9999854137930242,0.32980452426172635,0.1918444684088887,0.25765758237595804,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
