date,refit_date,monthly_core_scale,monthly_approved_extra,daily_implied_extra,daily_actual_extra,daily_cap_binding,daily_reduction_vs_monthly,daily_total_scale,daily_btc_trend,daily_p_bad,daily_downside_semivol30,daily_downside_scaler
2024-10-15,2024-09-29,1.0,0.17314011136841334,0.20022238234670658,0.17314011136841334,False,0.0,1.1731401113684132,0.4017486045577254,0.003245412303914696,0.22724475804417313,1.0
2024-10-16,2024-09-29,1.0,0.17314011136841334,0.20376195922395984,0.17314011136841334,False,0.0,1.1731401113684132,0.4104518795990021,0.007133506500062665,0.22059376972421885,1.0
2024-10-17,2024-09-29,1.0,0.17314011136841334,0.18588729712022103,0.17314011136841334,False,0.0,1.1731401113684132,0.40073807316586707,0.07227533609824217,0.22083133206130834,1.0
2024-10-18,2024-09-29,1.0,0.17314011136841334,0.1857111932450341,0.17314011136841334,False,0.0,1.1731401113684132,0.44505353553049304,0.16544335268038782,0.22083133206130834,1.0
2024-10-19,2024-09-29,1.0,0.17314011136841334,0.19463670287747015,0.17314011136841334,False,0.0,1.1731401113684132,0.4697135228698704,0.1712535688209582,0.2208460503120792,1.0
2024-10-20,2024-09-29,1.0,0.17314011136841334,0.23953753254865479,0.17314011136841334,False,0.0,1.1731401113684132,0.5186923158776815,0.076379097140345,0.2208460503120792,1.0
2024-10-21,2024-09-29,1.0,0.17314011136841334,0.24699083891063825,0.17314011136841334,False,0.0,1.1731401113684132,0.4959782751856303,0.00402557423227164,0.23650154931390877,1.0
2024-10-22,2024-09-29,1.0,0.17314011136841334,0.23927475495617845,0.17314011136841334,False,0.0,1.1731401113684132,0.4794906196708746,0.001962728195107707,0.23650154931390877,1.0
2024-10-23,2024-09-29,1.0,0.17314011136841334,0.1930655083759403,0.17314011136841334,False,0.0,1.1731401113684132,0.3868688945691361,0.001907307172051858,0.23940168598378989,1.0
2024-10-24,2024-09-29,1.0,0.17314011136841334,0.21940690462992885,0.17314011136841334,False,0.0,1.1731401113684132,0.4396498361125965,0.001901574353196609,0.23940168598378989,1.0
2024-10-25,2024-09-29,1.0,0.17314011136841334,0.15724558298485286,0.15724558298485286,True,0.01589452838356048,1.157245582984853,0.3151199500939039,0.001995380248095519,0.24419750732100923,1.0
2024-10-26,2024-09-29,1.0,0.17314011136841334,0.2148466312389859,0.17314011136841334,False,0.0,1.1731401113684132,0.4305186791023979,0.001917260886675207,0.24419750732100923,1.0
2024-10-27,2024-09-29,1.0,0.17314011136841334,0.2331638328410429,0.17314011136841334,False,0.0,1.1731401113684132,0.46721672675130016,0.0019028879282560938,0.24419750732100923,1.0
2024-10-28,2024-09-29,1.0,0.17314011136841334,0.2580852870512826,0.17314011136841334,False,0.0,1.1731401113684132,0.5171571130970175,0.0019076195018268357,0.24419750732100923,1.0
2024-10-29,2024-10-29,1.0,0.23852987415769042,0.23852987415769042,0.23852987415769042,False,0.0,1.2385298741576904,0.5947651723043779,0.1979023478004861,0.24381936390649073,1.0
2024-10-30,2024-10-29,1.0,0.23852987415769042,0.2179131195938433,0.2179131195938433,True,0.020616754563847123,1.2179131195938433,0.5446535944889147,0.1998102214001693,0.21131612956320697,1.0
2024-10-31,2024-10-29,1.0,0.23852987415769042,0.22355308702379723,0.22355308702379723,True,0.014976787133893193,1.2235530870237972,0.5586967089514544,0.1997336535475389,0.18612999529890323,1.0
2024-11-01,2024-10-29,1.0,0.23852987415769042,0.21011991499972382,0.21011991499972382,True,0.028409959157966597,1.2101199149997237,0.5251175834492777,0.1997224179029238,0.19010956113479144,1.0
2024-11-02,2024-10-29,1.0,0.23852987415769042,0.2156405183453074,0.2156405183453074,True,0.022889355812383022,1.2156405183453074,0.5390099167071037,0.19986437480523842,0.1902071435613901,1.0
2024-11-03,2024-10-29,1.0,0.23852987415769042,0.17417876617543238,0.17417876617543238,True,0.06435110798225804,1.1741787661754324,0.43538755106213833,0.19989092131587535,0.19259521393340143,1.0
2024-11-04,2024-10-29,1.0,0.23852987415769042,0.16319461123754728,0.16319461123754728,True,0.07533526292014314,1.1631946112375473,0.4079298192546314,0.19988878706765714,0.1983077794598596,1.0
2024-11-05,2024-10-29,1.0,0.23852987415769042,0.18752236558657598,0.18752236558657598,True,0.05100750857111444,1.187522365586576,0.4687361626490046,0.19988095423738397,0.1983077794598596,1.0
2024-11-06,2024-10-29,1.0,0.23852987415769042,0.24095733148560836,0.23852987415769042,False,0.0,1.2385298741576904,0.6022304855430113,0.19978367993661061,0.19550112530364044,1.0
2024-11-07,2024-10-29,1.0,0.23852987415769042,0.24340472951511413,0.23852987415769042,False,0.0,1.2385298741576904,0.6081073281238325,0.19946786279954792,0.19546867339596796,1.0
2024-11-08,2024-10-29,1.0,0.23852987415769042,0.24343845698645653,0.23852987415769042,False,0.0,1.2385298741576904,0.6077392882451241,0.1988720765794275,0.1752330130053318,1.0
2024-11-09,2024-10-29,1.0,0.23852987415769042,0.2466596874436805,0.23852987415769042,False,0.0,1.2385298741576904,0.6165430150379586,0.19986219476188719,0.17432078231349404,1.0
2024-11-10,2024-10-29,1.0,0.23852987415769042,0.28333886895223664,0.23852987415769042,False,0.0,1.2385298741576904,0.7082267723378223,0.1998639983152607,0.17432078231349404,1.0
2024-11-11,2024-10-29,1.0,0.23852987415769042,0.32877149688292245,0.23852987415769042,False,0.0,1.2385298741576904,0.8218180822403142,0.1998922778951855,0.17432078231349404,1.0
2024-11-12,2024-10-29,1.0,0.23852987415769042,0.30881029642678104,0.23852987415769042,False,0.0,1.2385298741576904,0.7719218091956717,0.19989228766950967,0.17549227382178575,1.0
2024-11-13,2024-10-29,1.0,0.23852987415769042,0.32076422361999485,0.23852987415769042,False,0.0,1.2385298741576904,0.8018026043116073,0.19989228796434508,0.17549227382178575,1.0
2024-11-14,2024-10-29,1.0,0.23852987415769042,0.3259219539956862,0.23852987415769042,False,0.0,1.2385298741576904,0.8146942381879101,0.19989134888048166,0.2124464588982547,1.0
2024-11-15,2024-10-29,1.0,0.23852987415769042,0.3287337008199685,0.23852987415769042,False,0.0,1.2385298741576904,0.817570669697429,0.1958280476435681,0.2124464588982547,1.0
2024-11-16,2024-10-29,1.0,0.23852987415769042,0.40516821165482125,0.23852987415769042,False,0.0,1.2385298741576904,0.8112368124688203,0.001109896820926567,0.21288728404904647,1.0
2024-11-17,2024-10-29,1.0,0.23852987415769042,0.4022325724752281,0.23852987415769042,False,0.0,1.2385298741576904,0.80507016080443,0.0007515069908555544,0.21475464383938983,1.0
2024-11-18,2024-10-29,1.0,0.23852987415769042,0.3980105286051789,0.23852987415769042,False,0.0,1.2385298741576904,0.7966197190597684,0.0007515026744719585,0.21473950808388653,1.0
2024-11-19,2024-10-29,1.0,0.23852987415769042,0.4020043003814084,0.23852987415769042,False,0.0,1.2385298741576904,0.8046132694839849,0.0007515022981860168,0.21473950808388653,1.0
2024-11-20,2024-10-29,1.0,0.23852987415769042,0.4105286478384653,0.23852987415769042,False,0.0,1.2385298741576904,0.8216747895657273,0.0007515064313010704,0.1973652741560069,1.0
2024-11-21,2024-10-29,1.0,0.23852987415769042,0.4277395967611424,0.23852987415769042,False,0.0,1.2385298741576904,0.8561225662348445,0.0007514960333181572,0.1973652741560069,1.0
2024-11-22,2024-10-29,1.0,0.23852987415769042,0.43068500414920124,0.23852987415769042,False,0.0,1.2385298741576904,0.8620178098882232,0.000751494438270088,0.1933924104476901,1.0
2024-11-23,2024-10-29,1.0,0.23852987415769042,0.4177350132399029,0.23852987415769042,False,0.0,1.2385298741576904,0.8360983499021443,0.0007514946326732932,0.19817715677138067,1.0
2024-11-24,2024-10-29,1.0,0.23852987415769042,0.4224033161849289,0.23852987415769042,False,0.0,1.2385298741576904,0.8454419774747179,0.0007514946285940054,0.1823640500610863,1.0
2024-11-25,2024-10-29,1.0,0.23852987415769042,0.39347573048758505,0.23852987415769042,False,0.0,1.2385298741576904,0.7875432969156102,0.0007514963847168077,0.25534385347163496,1.0
2024-11-26,2024-10-29,1.0,0.23852987415769042,0.38018457601154265,0.23852987415769042,False,0.0,1.2385298741576904,0.760940995782141,0.0007514955328013801,0.2583666119612698,1.0
2024-11-27,2024-10-29,1.0,0.23852987415769042,0.40891854441893033,0.23852987415769042,False,0.0,1.2385298741576904,0.8184521533840309,0.0007514972544541897,0.2583666119612698,1.0
2024-11-28,2024-11-28,1.0,0.42282285492351024,0.42282285492351024,0.42282285492351024,False,0.0,1.4228228549235102,0.8475486658677304,0.002245246907163307,0.2584898929068898,1.0
2024-11-29,2024-11-28,1.0,0.42282285492351024,0.42985018018458215,0.42282285492351024,False,0.0,1.4228228549235102,0.8616349391969714,0.0022452418533654792,0.25780285857923385,1.0
2024-11-30,2024-11-28,1.0,0.42282285492351024,0.42352356079059067,0.42282285492351024,False,0.0,1.4228228549235102,0.8489532273653253,0.0022452424028817836,0.24044676320572655,1.0
2024-12-01,2024-11-28,1.0,0.42282285492351024,0.4167408936574713,0.4167408936574713,True,0.006081961266038938,1.4167408936574712,0.8353573669576905,0.002245242236359987,0.2371425151021232,1.0
2024-12-02,2024-11-28,1.0,0.42282285492351024,0.410542292868503,0.410542292868503,True,0.012280562055007216,1.410542292868503,0.8229322683652182,0.002245242651479192,0.24199357732628388,1.0
2024-12-03,2024-11-28,1.0,0.42282285492351024,0.40184216910862036,0.40184216910862036,True,0.020980685814889877,1.4018421691086203,0.8054928792909526,0.0022452601633224855,0.240097339633122,1.0
2024-12-04,2024-11-28,1.0,0.42282285492351024,0.42618852659185874,0.42282285492351024,False,0.0,1.4228228549235102,0.8542951658970384,0.002245257599353003,0.23539583225910607,1.0
2024-12-05,2024-11-28,1.0,0.42282285492351024,0.40967284622566735,0.40967284622566735,True,0.013150008697842885,1.4096728462256674,0.8211894938972409,0.002245281338361825,0.242573679586189,1.0
2024-12-06,2024-11-28,1.0,0.42282285492351024,0.4228620596009364,0.42282285492351024,False,0.0,1.4228228549235102,0.8476272798826037,0.002245280120048138,0.242573679586189,1.0
2024-12-07,2024-11-28,1.0,0.42282285492351024,0.42873933854848134,0.42282285492351024,False,0.0,1.4228228549235102,0.8594082894837963,0.0022452801659530583,0.242573679586189,1.0
2024-12-08,2024-11-28,1.0,0.42282285492351024,0.4413083828819274,0.42282285492351024,False,0.0,1.4228228549235102,0.8846029272942384,0.0022452576959684258,0.242573679586189,1.0
2024-12-09,2024-11-28,1.0,0.42282285492351024,0.41549888710937055,0.41549888710937055,True,0.007323967814139687,1.4154988871093706,0.8328677804337089,0.002245261803733148,0.2775154160764721,1.0
2024-12-10,2024-11-28,1.0,0.42282285492351024,0.3912013417523978,0.3912013417523978,True,0.03162151317111245,1.3912013417523978,0.7841633328178741,0.0022452584039497005,0.2786030630111095,1.0
2024-12-11,2024-11-28,1.0,0.42282285492351024,0.4068218453940674,0.4068218453940674,True,0.016001009529442833,1.4068218453940675,0.8154748435170621,0.0022455048656433853,0.2786030630111095,1.0
2024-12-12,2024-11-28,1.0,0.42282285492351024,0.3941804138255626,0.3941804138255626,True,0.028642441097947613,1.3941804138255627,0.7901352560951271,0.0022457274628792214,0.2799550615128586,1.0
2024-12-13,2024-11-28,1.0,0.42282285492351024,0.41861763381113637,0.41861763381113637,True,0.004205221112373869,1.4186176338111363,0.8391195828098162,0.0022455860000714445,0.2799550615128586,1.0
2024-12-14,2024-11-28,1.0,0.42282285492351024,0.4120961874665202,0.4120961874665202,True,0.010726667456990024,1.41209618746652,0.8260475814192257,0.0022458833218757563,0.2530590802628401,1.0
2024-12-15,2024-11-28,1.0,0.42282285492351024,0.45498728811826283,0.42282285492351024,False,0.0,1.4228228549235102,0.912022564486594,0.0022455455926370053,0.2530590802628401,1.0
2024-12-16,2024-11-28,1.0,0.42282285492351024,0.4615787939815053,0.42282285492351024,False,0.0,1.4228228549235102,0.9252351154994585,0.002245404980469621,0.25248076028337846,1.0
2024-12-17,2024-11-28,1.0,0.42282285492351024,0.45442298162014827,0.42282285492351024,False,0.0,1.4228228549235102,0.9108912654537322,0.0022453856909220725,0.2508943462345635,1.0
2024-12-18,2024-11-28,1.0,0.42282285492351024,0.40584926463775345,0.40584926463775345,True,0.01697359028575679,1.4058492646377534,0.8135251661755992,0.0022453354561597404,0.3211892387705013,1.0
2024-12-19,2024-11-28,1.0,0.42282285492351024,0.3650589058946514,0.3650589058946514,True,0.05776394902885884,1.3650589058946514,0.7317608658402307,0.0022453428812995507,0.33545439803052485,1.0
2024-12-20,2024-11-28,1.0,0.42282285492351024,0.3842508005182473,0.3842508005182473,True,0.03857205440526296,1.3842508005182472,0.7702310714447725,0.002245391639464582,0.33545439803052485,1.0
2024-12-21,2024-11-28,1.0,0.42282285492351024,0.369332962138205,0.369332962138205,True,0.05348989278530525,1.369332962138205,0.7403283608452209,0.0022455394886032507,0.33595643821385457,1.0
2024-12-22,2024-11-28,1.0,0.42282285492351024,0.35877325543526184,0.35877325543526184,True,0.0640495994882484,1.3587732554352618,0.7191623628622789,0.0022468528321255535,0.34451681872042517,1.0
2024-12-23,2024-11-28,1.0,0.42282285492351024,0.3541186826425068,0.3541186826425068,True,0.06870417228100345,1.3541186826425067,0.7098325652680364,0.002247290503529486,0.3419699278299963,1.0
2024-12-24,2024-11-28,1.0,0.42282285492351024,0.3776980324671738,0.3776980324671738,True,0.04512482245633642,1.377698032467174,0.7570961775263234,0.0022455701698700153,0.3419699278299963,1.0
2024-12-25,2024-11-28,1.0,0.42282285492351024,0.39766136370921623,0.39766136370921623,True,0.025161491214294007,1.3976613637092163,0.7971130385832108,0.002245994078782685,0.29154689981029036,1.0
2024-12-26,2024-11-28,1.0,0.42282285492351024,0.35200769365525186,0.35200769365525186,True,0.07081516126825838,1.3520076936552519,0.7056007756129564,0.0022468630382038754,0.3167827668756408,1.0
2024-12-27,2024-11-28,1.0,0.42282285492351024,0.3399010181458332,0.3399010181458332,True,0.08292183677767706,1.339901018145833,0.6813349521819005,0.002249871205528588,0.3214838219268614,1.0
2024-12-28,2024-12-28,1.0,0.33626596094676253,0.33626596094676253,0.33626596094676253,False,0.0,1.3362659609467626,0.6732238936779691,0.0010278479283668404,0.3213847059242738,1.0
2024-12-29,2024-12-28,1.0,0.33626596094676253,0.33416087362606167,0.33416087362606167,True,0.0021050873207008602,1.3341608736260617,0.6690089978796523,0.001027266643209737,0.32651210607237396,1.0
2024-12-30,2024-12-28,1.0,0.33626596094676253,0.3329141225595316,0.3329141225595316,True,0.00335183838723091,1.3329141225595316,0.6665201802146566,0.0010381307515258346,0.3262349560254575,1.0
2024-12-31,2024-12-28,1.0,0.33626596094676253,0.3128464613884309,0.3128464613884309,True,0.023419499558331613,1.312846461388431,0.6263383057484024,0.0010304063564649467,0.3262349560254575,1.0
2025-01-01,2024-12-28,1.0,0.33626596094676253,0.3319210628608575,0.3319210628608575,True,0.004344898085905047,1.3319210628608575,0.6645249163579527,0.0010274868848859412,0.3225954359686456,1.0
2025-01-02,2024-12-28,1.0,0.33626596094676253,0.34853699084585577,0.33626596094676253,False,0.0,1.3362659609467626,0.6977921260851478,0.001029166662377554,0.3225954359686456,1.0
2025-01-03,2024-12-28,1.0,0.33626596094676253,0.36431327043024103,0.33626596094676253,False,0.0,1.3362659609467626,0.7293819477164993,0.0010356807683302416,0.3225954359686456,1.0
2025-01-04,2024-12-28,1.0,0.33626596094676253,0.3417063342263111,0.33626596094676253,False,0.0,1.3362659609467626,0.6841285289995906,0.0010463831233808315,0.3172333890446821,1.0
2025-01-05,2024-12-28,1.0,0.33626596094676253,0.3322822730776843,0.3322822730776843,True,0.003983687869078212,1.3322822730776842,0.6652636013613462,0.0010507943085222354,0.3172333890446821,1.0
2025-01-06,2024-12-28,1.0,0.33626596094676253,0.3638868073641997,0.33626596094676253,False,0.0,1.3362659609467626,0.7285288402084451,0.0010366445888808729,0.3172333890446821,1.0
2025-01-07,2024-12-28,1.0,0.33626596094676253,0.34439940036279376,0.33626596094676253,False,0.0,1.3362659609467626,0.6895089260768362,0.001029900157042468,0.36723419452226946,1.0
2025-01-08,2024-12-28,1.0,0.33626596094676253,0.3368451075427948,0.33626596094676253,False,0.0,1.3362659609467626,0.6743836390698938,0.0010282336998279945,0.34845867396797614,1.0
2025-01-09,2024-12-28,1.0,0.33626596094676253,0.29408520921654097,0.29408520921654097,True,0.042180751730221566,1.294085209216541,0.5887772736985375,0.0010307042961144575,0.3598850828817101,1.0
2025-01-10,2024-12-28,1.0,0.33626596094676253,0.27441565583184546,0.27441565583184546,True,0.06185030511491707,1.2744156558318456,0.5494004167494092,0.0010358657699705283,0.3598850828817101,1.0
2025-01-11,2024-12-28,1.0,0.33626596094676253,0.29214992420322733,0.29214992420322733,True,0.0441160367435352,1.2921499242032273,0.5849046612881894,0.0010340366930957912,0.35780976435492695,1.0
2025-01-12,2024-12-28,1.0,0.33626596094676253,0.2731139668827817,0.2731139668827817,True,0.06315199406398081,1.2731139668827818,0.5467928137769829,0.0010330787040112124,0.3578154999066278,1.0
2025-01-13,2024-12-28,1.0,0.33626596094676253,0.26758656505090034,0.26758656505090034,True,0.0686793958958622,1.2675865650509004,0.5357245601926409,0.0010293164282816495,0.35781562276119017,1.0
2025-01-14,2024-12-28,1.0,0.33626596094676253,0.27322022871410107,0.27322022871410107,True,0.06304573223266147,1.273220228714101,0.5470044569305301,0.001031069299677888,0.35781562276119017,1.0
2025-01-15,2024-12-28,1.0,0.33626596094676253,0.3470143038052818,0.33626596094676253,False,0.0,1.3362659609467626,0.6947439359007511,0.001029628692275121,0.35781562276119017,1.0
2025-01-16,2024-12-28,1.0,0.33626596094676253,0.35622118922394147,0.33626596094676253,False,0.0,1.3362659609467626,0.7131752312945879,0.0010275915575119925,0.358255509186131,1.0
2025-01-17,2024-12-28,1.0,0.33626596094676253,0.39100622981977246,0.33626596094676253,False,0.0,1.3362659609467626,0.7828161339757082,0.0010266450846913803,0.29687110962959823,1.0
2025-01-18,2024-12-28,1.0,0.33626596094676253,0.39559606681925286,0.33626596094676253,False,0.0,1.3362659609467626,0.7920051001613904,0.0010264662724001877,0.28065161620176227,1.0
2025-01-19,2024-12-28,1.0,0.33626596094676253,0.351184455529998,0.33626596094676253,False,0.0,1.3362659609467626,0.7030906904736118,0.0010265808143890651,0.3011734807187065,1.0
2025-01-20,2024-12-28,1.0,0.33626596094676253,0.33208348505037083,0.33208348505037083,True,0.004182475896391702,1.3320834850503709,0.6648494813142071,0.001026565008543349,0.30061335677062556,1.0
2025-01-21,2024-12-28,1.0,0.33626596094676253,0.3670893974056341,0.33626596094676253,False,0.0,1.3362659609467626,0.7349331672409392,0.0010264503811999639,0.29076327186390055,1.0
2025-01-22,2024-12-28,1.0,0.33626596094676253,0.3345856118438153,0.3345856118438153,True,0.0016803491029472317,1.3345856118438153,0.6698588278019697,0.0010264910840921263,0.30163369394121226,1.0
2025-01-23,2024-12-28,1.0,0.33626596094676253,0.33323746291878736,0.33323746291878736,True,0.0030284980279751683,1.3332374629187873,0.6671598342952997,0.0010266032553478371,0.30163369394121226,1.0
2025-01-24,2024-12-28,1.0,0.33626596094676253,0.3737289302873687,0.33626596094676253,False,0.0,1.3362659609467626,0.7482258858931081,0.0010264618383978906,0.30163369394121226,1.0
2025-01-25,2024-12-28,1.0,0.33626596094676253,0.37484611857712946,0.33626596094676253,False,0.0,1.3362659609467626,0.7504625778947683,0.001026487879875911,0.2722044641093348,1.0
2025-01-26,2024-12-28,1.0,0.33626596094676253,0.3054939239461065,0.3054939239461065,True,0.030772037000656005,1.3054939239461065,0.6116157289614509,0.0010265940516344036,0.2760699051766618,1.0
2025-01-27,2025-01-27,1.0,0.33623632151497035,0.33623632151497035,0.33623632151497035,False,0.0,1.3362363215149704,0.6736845463456318,0.0017989180875009596,0.2766761997910557,1.0
2025-01-28,2025-01-27,1.0,0.33623632151497035,0.3281432208803304,0.3281432208803304,True,0.008093100634639971,1.3281432208803303,0.6574691753605216,0.0017989187085650322,0.2718170876907788,1.0
2025-01-29,2025-01-27,1.0,0.33623632151497035,0.3740819287848281,0.33623632151497035,False,0.0,1.3362363215149704,0.7495121331587299,0.0017988709314038652,0.26950392805585627,1.0
2025-01-30,2025-01-27,1.0,0.33623632151497035,0.3701761884490671,0.33623632151497035,False,0.0,1.3362363215149704,0.741686607177454,0.0017989138086198133,0.26950392805585627,1.0
2025-01-31,2025-01-27,1.0,0.33623632151497035,0.3500687017393039,0.33623632151497035,False,0.0,1.3362363215149704,0.7013997200463444,0.0017997106808842532,0.280352913837395,1.0
2025-02-01,2025-01-27,1.0,0.33623632151497035,0.32513880571872805,0.32513880571872805,True,0.011097515796242297,1.325138805718728,0.6514496889633904,0.0017991834915130932,0.28704705920369666,1.0
2025-02-02,2025-01-27,1.0,0.33623632151497035,0.2619823832053062,0.2619823832053062,True,0.07425393830966415,1.2619823832053063,0.5249094781086567,0.0017997611730089667,0.3050495361785517,1.0
2025-02-03,2025-01-27,1.0,0.33623632151497035,0.3146336190548558,0.3146336190548558,True,0.02160270246011453,1.3146336190548558,0.6304013447664949,0.0017990232194116551,0.3050495361785517,1.0
2025-02-04,2025-01-27,1.0,0.33623632151497035,0.20943943134133086,0.20943943134133086,True,0.1267968901736395,1.2094394313413308,0.41963500562198675,0.0018019062499427662,0.3296456915376161,1.0
2025-02-05,2025-01-27,1.0,0.33623632151497035,0.19355627075743917,0.19355627075743917,True,0.14268005075753118,1.1935562707574392,0.3878347728788326,0.0018622140521161964,0.33222267147022116,1.0
2025-02-06,2025-01-27,1.0,0.33623632151497035,0.1674355180375518,0.1674355180375518,True,0.16880080347741855,1.1674355180375517,0.33551075986354784,0.0019067161622608954,0.27595719342994735,1.0
2025-02-07,2025-01-27,1.0,0.33623632151497035,0.18816116901759947,0.18816116901759947,True,0.14807515249737088,1.1881611690175995,0.37700904512497657,0.0018214605157549258,0.26724523347827484,1.0
2025-02-08,2025-01-27,1.0,0.33623632151497035,0.20840986743995585,0.20840986743995585,True,0.1278264540750145,1.208409867439956,0.4175879015874566,0.001839532957312087,0.2504523175527395,1.0
2025-02-09,2025-01-27,1.0,0.33623632151497035,0.17148151794318678,0.17148151794318678,True,0.16475480357178357,1.1714815179431868,0.34359822720711314,0.0018486455122386516,0.2504523175527395,1.0
2025-02-10,2025-01-27,1.0,0.33623632151497035,0.17248563498050326,0.17248563498050326,True,0.1637506865344671,1.1724856349805033,0.3456141500446836,0.001860109268078206,0.25040919931411315,1.0
2025-02-11,2025-01-27,1.0,0.33623632151497035,0.14243184982646273,0.14243184982646273,True,0.19380447168850762,1.1424318498264627,0.28539656813745506,0.0018671159502974544,0.2574129624056738,1.0
2025-02-12,2025-01-27,1.0,0.33623632151497035,0.1730453431907393,0.1730453431907393,True,0.16319097832423105,1.1730453431907393,0.34673702192179623,0.0018640511380506558,0.25741275013457116,1.0
2025-02-13,2025-01-27,1.0,0.33623632151497035,0.1328551083086139,0.1328551083086139,True,0.20338121320635644,1.1328551083086138,0.2661971234748166,0.0018291214091005032,0.2613622190612288,1.0
2025-02-14,2025-01-27,1.0,0.33623632151497035,0.1375186071892427,0.1375186071892427,True,0.19871771432572766,1.1375186071892427,0.27553591692796453,0.0018099366319982684,0.2613622190612288,1.0
2025-02-15,2025-01-27,1.0,0.33623632151497035,0.14694170190415398,0.14694170190415398,True,0.18929461961081637,1.146941701904154,0.2944161950208243,0.0018096532104107212,0.2607589300146288,1.0
2025-02-16,2025-01-27,1.0,0.33623632151497035,0.16422935523413934,0.16422935523413934,True,0.172006966280831,1.1642293552341394,0.3290573520970851,0.0018192622805454867,0.26594850731293956,1.0
2025-02-17,2025-01-27,1.0,0.33623632151497035,0.1813423074239129,0.1813423074239129,True,0.15489401409105744,1.1813423074239129,0.36337141406890006,0.0018900749879681281,0.2662324126001801,1.0
2025-02-18,2025-01-27,1.0,0.33623632151497035,0.17016508583102927,0.17016508583102927,True,0.16607123568394108,1.1701650858310293,0.34097613754613926,0.0018944606761325353,0.2428067608676186,1.0
2025-02-19,2025-01-27,1.0,0.33623632151497035,0.1916881525465739,0.1916881525465739,True,0.14454816896839645,1.191688152546574,0.3840801471964414,0.001832539662440887,0.2428067608676186,1.0
2025-02-20,2025-01-27,1.0,0.33623632151497035,0.2464129742496373,0.2464129742496373,True,0.08982334726533306,1.2464129742496373,0.4937413758428635,0.001854062447219813,0.2428067608676186,1.0
2025-02-21,2025-01-27,1.0,0.33623632151497035,0.22267666768081468,0.22267666768081468,True,0.11355965383415567,1.2226766676808147,0.4462481184852702,0.0020051246976190355,0.24122582640986787,1.0
2025-02-22,2025-01-27,1.0,0.33623632151497035,0.2244317113482641,0.2244317113482641,True,0.11180461016670626,1.2244317113482641,0.4498262931949091,0.0021405384988549183,0.24122582640986787,1.0
2025-02-23,2025-01-27,1.0,0.33623632151497035,0.1777442947394167,0.1777442947394167,True,0.15849202677555366,1.1777442947394168,0.35653860013248273,0.0029450125547673153,0.24145867796796824,1.0
2025-02-24,2025-01-27,1.0,0.33623632151497035,0.14515396184549403,0.14515396184549403,True,0.19108235966947631,1.145153961845494,0.2914667345536176,0.00397579114612949,0.2980646564746872,1.0
2025-02-25,2025-01-27,1.0,0.33623632151497035,0.1035612506974426,0.1035612506974426,True,0.23267507081752775,1.1035612506974426,0.207728158486547,0.0029156234574766213,0.3099780832240185,1.0
2025-02-26,2025-02-26,0.9999999999999989,0.020097776993654826,0.020097776993654826,0.020097776993654826,False,0.0,1.0200977769936537,0.040358528549263806,0.004038169076338204,0.3573609799649108,1.0
2025-02-27,2025-02-26,0.9999999999999989,0.020097776993654826,0.04005913517584388,0.020097776993654826,False,0.0,1.0200977769936537,0.08044064909668933,0.004007659667366377,0.35644078633318566,1.0
2025-02-28,2025-02-26,0.9999999999999989,0.020097776993654826,0.05806694121027946,0.020097776993654826,False,0.0,1.0200977769936537,0.116608396647017,0.004069297238469748,0.35674788066252505,1.0
2025-03-01,2025-02-26,0.9999999999999989,0.020097776993654826,0.09363443828050295,0.020097776993654826,False,0.0,1.0200977769936537,0.18801781116112232,0.0039833173011178,0.35674788066252505,1.0
2025-03-02,2025-02-26,0.9999999999999989,0.020097776993654826,0.22437094211609238,0.020097776993654826,False,0.0,1.0200977769936537,0.45051958442005635,0.003945888812269961,0.3482867515390465,1.0
2025-03-03,2025-02-26,0.9999999999999989,0.020097776993654826,0.09578134163905248,0.020097776993654826,False,0.0,1.0200977769936537,0.19790466256522993,0.003945656059488966,0.46306361947645075,0.9717887155738542
2025-03-04,2025-02-26,0.9999999999999989,0.020097776993654826,0.11069860656641992,0.020097776993654826,False,0.0,1.0200977769936537,0.22296943695579485,0.0039456251566612945,0.451407477072957,0.9968820253441892
2025-03-05,2025-02-26,0.9999999999999989,0.020097776993654826,0.1535362987601946,0.020097776993654826,False,0.0,1.0200977769936537,0.3092532646764609,0.0039457237604155785,0.451407477072957,0.9968820253441892
2025-03-06,2025-02-26,0.9999999999999989,0.020097776993654826,0.11355522047662084,0.020097776993654826,False,0.0,1.0200977769936537,0.22801008470778628,0.003945631421073157,0.4345528558733299,1.0
2025-03-07,2025-02-26,0.9999999999999989,0.020097776993654826,0.05082922312797487,0.020097776993654826,False,0.0,1.0200977769936537,0.10206114928237134,0.003945703426359125,0.4498884254573873,1.0
2025-03-08,2025-02-26,0.9999999999999989,0.020097776993654826,0.06320031797828962,0.020097776993654826,False,0.0,1.0200977769936537,0.12703939449193222,0.003945854085380574,0.45048944239282124,0.9989135319349073
2025-03-09,2025-02-26,0.9999999999999989,0.020097776993654826,0.0,0.0,True,0.020097776993654826,0.9999999999999989,-0.023605094219040723,0.003945683869200384,0.5055303851870268,0.8901542087000712
2025-03-10,2025-02-26,0.9999999999999989,0.020097776993654826,0.0,0.0,True,0.020097776993654826,0.9999999999999989,-0.12658429445578886,0.00394568119861175,0.5141246212107246,0.8752741678472509
