event_id,event_class,terminal_label,anchor_date,bucket,feature,family,count,mean,median,min,max,first,last,delta_last_minus_first,control_median,control_mad,robust_z_vs_controls
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_rv20_to_rv60,BTC_TREND_MATURITY,8,0.725920931884,0.717978860827,0.641882604955,0.813147247423,0.813147247423,0.641882604955,-0.171264642467,1.06665746709,0.109058167358,-2.15646845761
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_daily_rsi14,MOMENTUM_EXHAUSTION,8,58.657475165,59.9943225001,54.4413002359,60.8730910226,60.431427988,55.7325465485,-4.69888143954,60.3120922753,15.7844104579,-0.0135787635242
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_daily_rsi28,MOMENTUM_EXHAUSTION,8,59.0649648011,59.6515486299,57.2034294757,60.088668899,59.8910752361,57.6941730608,-2.19690217538,60.4872774422,11.62490618,-0.048489970809
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_4h_rsi14,MOMENTUM_EXHAUSTION,8,55.1489931307,57.283297657,37.6275882866,62.8160231738,62.8160231738,57.8172973203,-4.99872585351,55.1266125516,12.4114615945,0.117203293388
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_4h_rsi28,MOMENTUM_EXHAUSTION,8,54.4903385836,55.5122321815,47.4735095337,57.6851402851,56.2141070726,55.1349525491,-1.0791545235,58.7882962886,9.80867514322,-0.225277617559
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_price_rsi_rank_divergence_20d,MOMENTUM_EXHAUSTION,8,0.1875,0.15,0.05,0.4,0.2,0.15,-0.05,0,0.075,1.34898151895
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_rsi14_extreme_persistence_14d,MOMENTUM_EXHAUSTION,8,0,0,0,0,0,0,0,0.214285714286,0.214285714286,-0.674490759477
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_rsi14_failure_from_14d_max,MOMENTUM_EXHAUSTION,8,2.43064430719,1.91187959536,0,6.43179078666,2.5923583545,5.14054447413,2.54818611962,14.4485264679,7.63531949898,-1.10746544024
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,eth_btc_log_return_20d,LEADERSHIP_MIGRATION,8,0.090955424191,0.108385370965,-0.0255911058148,0.162704048194,-0.0255911058148,0.162704048194,0.188295154009,-0.0142936558819,0.0789531732529,1.04803729325
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,sol_btc_log_return_20d,LEADERSHIP_MIGRATION,8,0.370825269182,0.38255577854,0.173425985657,0.583467566258,0.243923049166,0.583467566258,0.339544517092,0.183745627323,0.324317318986,0.41347039469
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,bnb_btc_log_return_20d,LEADERSHIP_MIGRATION,8,0.222149588917,0.237066346592,0.0250686785467,0.417969824904,0.0609719454764,0.417969824904,0.356997879428,0.0652007942535,0.0992768466183,1.16766125107
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,eth_btc_log_return_40d,LEADERSHIP_MIGRATION,8,0.0250588379003,0.0703993687091,-0.183101504243,0.145935654289,-0.183101504243,0.145935654289,0.329037158532,0.0637412692042,0.0588851102576,0.0762642130094
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,sol_btc_log_return_40d,LEADERSHIP_MIGRATION,8,0.426001006268,0.432560984751,0.116939471464,0.622730745969,0.622730745969,0.384623736837,-0.238107009132,0.276226159194,0.552177671117,0.19096461291
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,bnb_btc_log_return_40d,LEADERSHIP_MIGRATION,8,0.177759620206,0.212242160571,-0.146274977567,0.334042990217,0.334042990217,0.332044002823,-0.00199898739433,0.0608554568141,0.0646096128323,1.58039846264
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,brkk_return_dispersion_20d,LEADERSHIP_MIGRATION,8,0.143557122694,0.143577169727,0.0677819795266,0.225166305205,0.105318886208,0.225166305205,0.119847418997,0.23637770159,0.173514729559,-0.36073652868
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,alt_outperformance_breadth_20d,BREADTH,8,0.958333333333,1,0.666666666667,1,0.666666666667,1,0.333333333333,0.666666666667,0,
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,canonical5_outperformance_breadth_20d,BREADTH,8,0.96875,1,0.75,1,0.75,1,0.25,0.5,0,
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,high_beta_participation_20d,BREADTH,8,1,1,1,1,1,1,0,0.5,0,
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,breadth_acceleration_10d,BREADTH,8,0.24375,0.2375,0.1,0.425,0.25,0.1,-0.15,-0.0875,0.1125,1.94852886071
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,breadth_contraction_from_10d_max,BREADTH,8,0,0,0,0,0,0,0,0.25,0.25,-0.674490759477
