date,btc_log_return_20d,btc_log_return_40d,btc_log_slope_20d_ann,btc_log_slope_40d_ann,btc_kama_gap,btc_kama_slope_10d,btc_distance_from_90d_high,btc_consolidation_duration_5pct,btc_rv20_ann,btc_rv20_to_rv60,btc_daily_rsi14,btc_daily_rsi28,btc_4h_rsi14,btc_4h_rsi28,btc_price_rsi_rank_divergence_20d,btc_rsi14_extreme_persistence_14d,btc_rsi14_failure_from_14d_max,eth_btc_log_return_20d,sol_btc_log_return_20d,bnb_btc_log_return_20d,eth_btc_log_return_40d,sol_btc_log_return_40d,bnb_btc_log_return_40d,brkk_return_dispersion_20d,alt_outperformance_breadth_20d,canonical5_outperformance_breadth_20d,high_beta_participation_20d,breadth_acceleration_10d,breadth_contraction_from_10d_max
2023-08-27,-0.112544276562,-0.134487527598,-3.28345347524,-1.35749352228,-0.00383856764242,-0.0946128131897,-0.170166619879,0,0.360844164786,1.27173899185,26.7499386973,35.4565746329,44.5391904493,40.7058812313,-0.2,0,22.5838838984,0.0145313058526,0.00631833462792,0.00952165648891,-8.57864452587e-05,-0.0712862211369,0.0393438618224,0.00527110578161,1,0.75,1,0.225,0
2023-08-28,-0.130813978683,-0.135465155314,-3.12156339454,-1.40363545371,-0.00311234520268,-0.0576989244598,-0.169587047593,0,0.345015542857,1.22567396816,27.164624078,35.6151565349,48.9644738794,42.76347944,-0.2,0,17.7760025596,0.0148689339715,-0.0330173188555,0.0168978451683,0.00225367133271,-0.111136499151,0.0396565124269,0.0199773293435,0.666666666667,0.5,0.5,-0.05,0.25
2023-08-29,-0.0651435992334,-0.072486262539,-2.61515089746,-1.36642104661,0.0469828687111,-0.0256330530265,-0.118835844972,0,0.445222345754,1.3906457105,52.515235251,47.3600719597,51.6433301331,45.021326042,-0.35,0,0,-0.00514366609176,-0.0471683758632,-0.00669522602799,-0.0171453905228,-0.0800240507907,0.00475759513948,0.0188790533085,0,0,0,-0.475,0.75
2023-08-30,-0.076002801329,-0.0910296679353,-2.17655193172,-1.33967082178,0.0286569822402,-0.0111024024238,-0.132072538415,0,0.448107509538,1.39337976356,47.8385128234,45.1332265352,78.3001758322,66.620208853,-0.15,0,4.67672242757,-0.00681708339761,-0.0916422562405,-0.000113875885776,-0.0127620873815,-0.111734721042,0.00584450318193,0.0387802108618,0,0,0,-0.4,0.75
2023-08-31,-0.126063408955,-0.13849078313,-1.96834896847,-1.3799505524,-0.0223776721628,-0.00231581679631,-0.1752848504,0,0.491089109715,1.42929312884,36.4320185058,38.9353359676,64.1745092066,59.1702789001,-0.6,0,16.0832167452,0.00970727715954,-0.0948486777963,0.0251891760566,0.0126173321772,-0.0783512939324,0.0317929064855,0.0469745414878,0.666666666667,0.5,0.5,0.1,0.25
2023-09-01,-0.13145012944,-0.153414949657,-1.7174968795,-1.4041651708,-0.0272316085502,0.00440765514117,-0.179600009283,0,0.490269749692,1.44253672291,35.5211912629,38.3893991398,34.9245889492,41.863126647,-0.6,0,16.9940439881,0.00434232063482,-0.122160906614,0.0141351490222,0.00555029585366,-0.0941562049395,0.0269864016042,0.0557996001697,0.666666666667,0.5,0.5,0.05,0.25
2023-09-02,-0.124653510296,-0.120298535572,-1.40627842988,-1.45753032596,-0.0242756546954,0.00367539315395,-0.177550682372,0,0.49173207393,1.44921850566,36.3352411342,38.8119449825,36.8276417604,41.8340786968,-0.6,0,16.1799941168,0.00737490265211,-0.092523558963,0.0110250298465,-0.00200347909038,-0.0607401474088,0.0120969104372,0.0429038792983,0.666666666667,0.5,0.5,0.05,0.25
2023-09-03,-0.125057545343,-0.118169671162,-0.981241941721,-1.49489853222,-0.020253564355,0.00593593377803,-0.174317412952,0,0.491568387779,1.44827432343,37.672239464,39.4909355575,39.756383979,43.0653073024,-0.65,0,14.842995787,0.00446373574173,-0.126994701865,0.0105967718784,-0.00899152613283,-0.0549975247444,0.0150037259923,0.057287771061,0.666666666667,0.5,0.5,0.075,0.25
2023-09-04,-0.122786198437,-0.127976813445,-0.562195689014,-1.52576303774,-0.0254797166277,0.00867739285258,-0.178933326297,0,0.491519947921,1.45998447778,36.4939471608,38.8526315711,44.7323696152,45.1194367453,-0.7,0,16.0212880902,0.00792061334132,-0.0796526795158,0.0275605102044,-0.0101377152936,-0.126236414717,0.0230810898015,0.0408628364265,0.666666666667,0.5,0.5,0.1,0.25
2023-09-05,-0.107891380825,-0.124880298624,-0.176023989269,-1.55581073999,-0.0265053200053,0.0108903401591,-0.180011718615,0,0.489773465551,1.46703202608,36.2090080583,38.7010778513,40.9254605859,43.3912265778,-0.65,0,16.3062271927,0.0070815691924,-0.0110974647884,0.0299298393553,-0.00507776814277,-0.0893390486933,0.01052032528,0.0150101175087,0.666666666667,0.5,0.5,0.075,0.25
2023-09-06,-0.032969943696,-0.129249033228,-0.176109765468,-1.57459014388,-0.0273481552829,0.0107584154192,-0.181033838692,0,0.372279020843,1.11504818828,35.9227154152,38.5532600734,43.5814762713,43.9974419669,-0.6,0,16.5925198358,0.00380030383719,-0.0649289949505,0.0195840987761,-0.00841686760468,-0.104832443622,0.0122924438999,0.0323352181502,0.666666666667,0.75,0.5,0.325,0
2023-09-07,0.00768513981445,-0.111534901799,-0.183439938816,-1.55724421631,-0.00859668528828,0.0107289406939,-0.165295097035,0,0.370891957126,1.09693717643,43.3502446521,42.0855236072,45.4388494991,44.4968762357,-0.05,0,9.16499059891,-0.0158309382479,-0.0765441335316,-0.00306832644304,-0.020352349132,-0.122393655192,0.00130372448797,0.0309906318305,0,0,0,-0.375,0.75
2023-09-08,-0.00728740551401,-0.12229362322,-0.253690906954,-1.55333669263,-0.0180018075669,-0.00329003413266,-0.176247519014,0,0.375310723858,1.11004202664,39.885434502,40.4091589665,65.3191946423,54.5475909182,-0.55,0,12.629800749,-0.0128154459222,-0.1031595911,-0.00244615916675,-0.00672161664418,-0.0900833539554,0.000533617727036,0.0427382312985,0,0,0,-0.375,0.75
2023-09-09,-0.0110721477588,-0.120967422935,-0.301897006498,-1.54385624235,-0.0158141939691,-0.00835151449273,-0.176530151906,0,0.374921485026,1.11151099861,39.797037842,40.3661301229,50.151080401,48.2159100056,-0.5,0,12.7181974091,-0.0188628140876,-0.102127928455,-7.52040881508e-05,-0.0055586145691,-0.0784398484805,0.00261368503988,0.0421950362102,0,0,0,-0.375,0.75
2023-09-10,-0.0109802169325,-0.1393627255,-0.370014012543,-1.50662036298,-0.0178923808148,-0.00837248482225,-0.178437685488,0,0.374912941151,1.11229632074,39.1661293751,40.0675121132,50.2030456664,48.2559233435,-0.5,0,13.3491058759,-0.0195429793051,-0.139403980099,0.0204410254367,-0.00759731368513,-0.137155286406,-0.0143843216276,0.0621233848733,0.333333333333,0.25,0.5,-0.1,0.5
2023-09-11,-0.0348924821748,-0.148333899076,-0.586627811539,-1.52019303989,-0.0408366034359,-0.0110683378483,-0.200027468484,0,0.391136606437,1.18968587692,32.823598774,36.866406247,48.0478183096,47.2942693395,-0.3,0,19.691636477,-0.0172964383422,-0.115219093688,0.0118698825864,-0.0219295556359,-0.118966936279,-0.00685595781627,0.0501912772795,0.333333333333,0.25,0.5,-0.075,0.5
2023-09-12,-0.0226750878011,-0.122023328455,-0.562808644343,-1.48775751991,-0.0149327746824,-0.0106105870782,-0.17848569175,0,0.404065551841,1.23813729397,42.7802989242,41.6870002266,30.2278882296,36.8698945033,-0.55,0,5.05821389929,-0.0302863374488,-0.170561386345,-0.00494192595568,-0.0198622741902,-0.112219115927,-0.0127531359215,0.0697236086168,0,0,0,-0.275,0.75
2023-09-13,0.00160108274243,-0.104620061588,-0.50539883939,-1.43120977632,-0.000368966818076,-0.0104275608282,-0.166344240504,0,0.407581957847,1.23842733692,47.5031644782,44.1783025238,51.2006966893,49.6047258512,-0.05,0,0,-0.0343624118267,-0.136625924833,-0.0317308241945,-0.0250667560069,-0.109789809758,-0.0241352377571,0.0514307771251,0,0,0,-0.225,0.75
2023-09-14,0.0176001457696,-0.0917778821043,-0.415893339677,-1.35428987568,0.010630055433,-0.0097167932912,-0.156783364272,0,0.409780802398,1.23849722333,50.9373428036,46.0601823317,59.3648183816,54.8999856952,-0.05,0,0,-0.0342637938271,-0.0976020446121,-0.0463991634604,-0.0296607915851,-0.0918690559307,-0.0445770418078,0.0350301524552,0,0,0,-0.175,0.75
2023-09-15,0.0221468239071,-0.0894289410471,-0.330316652972,-1.26641386837,0.0128866846472,-0.00878548465468,-0.154326778942,0,0.409704509794,1.23741235327,51.8096483906,46.5404053031,62.5722594594,57.9465551079,-0.05,0,0,-0.0256440433836,-0.0804945917201,-0.033294175754,-0.0195575015608,-0.1029429516,-0.0380120134493,0.0290908972466,0,0,0,-0.125,0.75
2023-09-16,0.0173907717111,-0.0951535048511,-0.24614211237,-1.16853358354,0.0107874999194,-0.00785485561183,-0.155608959431,0,0.409732993211,1.2393442429,51.2970094078,46.3172087861,61.1780450394,57.7805941065,-0.05,0,0.51263898278,-0.03192607908,-0.101127965958,-0.0335462119333,-0.0173947732274,-0.0948096313298,-0.0240245554444,0.0368530085391,0,0,0,-0.05,0.25
2023-09-17,0.0154810033246,-0.115332975358,-0.173806769751,-1.03912709371,0.00940647902965,-0.00764115965649,-0.15663139743,0,0.409829551358,1.2400838303,50.8648033451,46.1342460003,58.7179392236,56.6647159997,0,0,0.944845045468,-0.0341653749829,-0.104439800599,-0.0260485264299,-0.0192964410114,-0.137457119454,-0.0091506812616,0.0386515204405,0,0,0,-0.05,0.25
2023-09-18,-0.0350201033994,-0.100163702633,0.277895309918,-0.898958809778,0.0169850654383,-0.00265098766253,-0.149160224237,0,0.317656608467,0.958155376787,53.9200568308,47.699806201,55.9794782158,55.5704758317,-0.05,0,0,-0.0201084089721,-0.0688627426308,-0.0142108807022,-0.0252520750639,-0.116031118494,-0.0209061067302,0.0259168941846,0,0,0,-0.05,0.25
2023-09-19,-0.00329222783043,-0.0792950291595,0.748104821435,-0.735778466318,0.0301091642414,0.00369041819602,-0.134925254886,0,0.320875250112,0.959581013642,59.134029842,50.5401556433,55.3993225487,56.1974740353,0,0,0,-0.0338108976527,-0.0353906856787,-0.0266419799876,-0.0406279810503,-0.127032941919,-0.0267558558734,0.014221246193,0,0,0,-0.05,0.25
2023-09-20,0.0446395640335,-0.0814238449212,0.909432390973,-0.572775904271,0.0239587670296,0.00676194375831,-0.137635860105,0,0.226147073378,0.676327144617,57.7930360386,50.0038945281,62.1943733793,60.4441468855,0,0,1.3409938034,-0.0590216088598,-0.0171584442011,-0.0553100433792,-0.0493143317002,-0.112007121997,-0.0301208673225,0.0250736517731,0,0,0,-0.025,0.25
2023-09-21,0.0291402860033,-0.102309843436,0.907852788536,-0.431702504662,0.00254734207279,0.0101683195009,-0.155341586807,0,0.244907740237,0.727894777589,49.8421073131,46.6508375705,56.9311548436,57.5509664651,0.15,0,9.29192252894,-0.0572648638482,-0.0224375024657,-0.0428036316612,-0.0529225432134,-0.14459840908,-0.028668482639,0.0215808198806,0,0,0,0,0
2023-09-22,0.0270992652289,-0.0975542450668,0.907023459074,-0.289055901366,0.00278305824601,0.0104665831727,-0.154958172557,0,0.244896797852,0.744842979719,50.0025166603,46.7310533799,41.0126520342,48.4557026595,0.15,0,9.13151318169,-0.0543136402783,-0.0306954674093,-0.0426107395713,-0.0469387376262,-0.123219026372,-0.0315857097248,0.0202246879641,0,0,0,0,0
2023-09-23,0.0230184309413,-0.102039114401,0.913112137654,-0.133863490612,0.00253675660805,0.0105610940883,-0.155091064064,0,0.244694977968,0.744427784099,49.942898607,46.7058112193,42.5350871746,48.6542834815,0.15,0,9.19113123506,-0.0490161176775,-0.0271146988299,-0.0413762070156,-0.0445523819358,-0.154109400695,-0.0307794351372,0.0186935954775,0,0,0,0,0
2023-09-24,0.01622176201,-0.106564436427,0.80958615395,0.000695615301255,-0.00958592312385,0.0098565480183,-0.165505561573,0,0.24996636421,0.75875230063,45.376797246,44.7416882019,43.4752219762,48.6656827595,0,0,13.757232596,-0.0472404981341,-0.0244522611465,-0.0488102420307,-0.0393198847928,-0.104104940662,-0.0212497318263,0.019885762086,0,0,0,0,0
2023-09-25,0.0196835687074,-0.0882078121177,0.70078004985,0.122664974944,-0.00725905525633,0.00897048040817,-0.16371152624,0,0.249838362927,0.758172104274,46.2878049704,45.1537210804,29.7880105577,41.9632626514,0.05,0,12.8462248716,-0.048306775227,-0.0635745982733,-0.0418281720774,-0.0412252060346,-0.0746720630617,-0.0118983327221,0.023548959411,0,0,0,0,0
2023-09-26,0.0177652079051,-0.0152047357909,0.557475319636,0.139518373927,-0.0100812007564,0.00808688203517,-0.166354731939,0,0.250301499061,0.760063282993,45.0944955078,44.6450908049,41.2500179723,44.9449117415,-0.05,0,14.0395343343,-0.0420230192816,-0.0493168295234,-0.0299205702849,-0.0382227154445,-0.114245824474,-0.0103364715088,0.0188235360685,0,0,0,0,0
2023-09-27,0.00448393327158,0.012169073086,0.544128383892,0.134746388669,-0.00431401829092,0.00787478100891,-0.161543932247,0,0.237928187433,0.721513530066,47.735471948,45.7975047921,41.1158000529,44.1855128712,0,0,11.398557894,-0.0349598423133,-0.0444277994032,-0.0282557354838,-0.0507907805612,-0.120971932935,-0.0313240619269,0.0165652675676,0,0,0,0,0
2023-09-28,0.0419804826278,0.0346930771138,0.578846285403,0.164051886307,0.0198170221499,0.0068694450336,-0.140929852678,0,0.250834112061,0.746608317608,57.2290315531,50.3872310608,49.5744376279,48.5192978849,0,0,1.90499828889,-0.0319178640896,-0.0242898519528,-0.0405841593849,-0.0447333100119,-0.127449443053,-0.0430303185517,0.0151133563589,0,0,0,0,0
2023-09-29,0.0380798602652,0.0270077125064,0.566416255708,0.190146033276,0.0151249288671,0.00344991221505,-0.14456783714,0,0.252113910238,0.750248643665,55.3192660979,49.6182770894,64.9622815332,58.3899629824,0,0,3.81476374411,-0.0187573719643,0.00422251942549,-0.0329552275732,-0.037620186052,-0.0979054090299,-0.0330304316614,0.0149322534338,0.333333333333,0.25,0.5,0.225,0
2023-09-30,0.0424632535508,0.0314830366183,0.53048322655,0.213762429871,0.0169982042411,0.00081466473466,-0.142800189355,0,0.251397779665,0.754261682165,56.0860720905,50.0027406736,57.3043053138,55.0922327839,0,0,3.04795775151,-0.00993912207736,0.115907831134,-0.0321587127219,-0.0294821013824,-0.0234961489652,-0.0117176872852,0.0574578440687,0.333333333333,0.25,0.5,0.2,0
2023-10-01,0.10658353202,0.071691049845,0.513251062072,0.281469725575,0.0460311995279,0.0098174107168,-0.110053878286,0,0.259610689106,0.753698414613,67.2866715577,56.395321154,57.9410456976,55.6593574739,0,0,0,0.00427846413247,0.191344963154,-0.0495329465172,-0.0130179742097,0.0761258694661,-0.0376630639307,0.0918546485318,0.666666666667,0.5,0.5,0.4,0
2023-10-02,0.0620587995029,0.0393837117019,0.497045711535,0.340445687439,0.0256625711386,0.0113260657334,-0.125888314545,0,0.259302323055,0.747149216962,59.3974894976,52.9973576267,78.930643878,68.9425444937,0,0,7.88918206015,-0.019396656499,0.203476941501,-0.0437182901165,-0.0496829939478,0.0329155551558,-0.0486602160722,0.0984441624661,0.333333333333,0.5,0.5,0.35,0
2023-10-03,0.0449094877655,0.046510570508,0.518408917993,0.379931565661,0.0218371743025,0.0125101849089,-0.128051775548,0,0.254917109288,0.734529142408,58.3901549948,52.5487375983,53.8557820135,56.4861027169,0.05,0,8.89651656287,-0.014727996401,0.203986559651,-0.0402146434613,-0.0490904082277,0.0673606348178,-0.0719454676558,0.0973282146123,0.333333333333,0.5,0.5,0.3,0
2023-10-04,0.0462627589233,0.0638629046929,0.647358509372,0.426815463144,0.0301356249539,0.0174891299252,-0.116857414726,0,0.255914653818,0.733914345661,61.9828480298,54.6104351619,51.4015206431,54.5587163753,0,0,5.30382352789,-0.033974371604,0.158354803426,-0.0406236462355,-0.0682381654311,0.060752758814,-0.087022809696,0.0808192157604,0.333333333333,0.5,0.5,0.25,0
2023-10-05,0.0300109228096,0.0521577467168,0.69810868389,0.449209707743,0.0153324644148,0.0188440353947,-0.128562676626,0,0.264462482052,0.755485378304,56.490408932,52.1532673923,59.7140097219,58.5558878028,0.15,0,10.7962626257,-0.0481480781701,0.140573615653,-0.0464935187054,-0.0737921215537,0.0600790239329,-0.0797876944594,0.076995760506,0.333333333333,0.5,0.5,0.2,0
2023-10-06,0.0503465055001,0.0677372772112,0.821765985745,0.497708132426,0.03061826288,0.0231263612445,-0.112008464362,0,0.274097675331,0.775955367555,61.6642150516,55.1152316432,47.7063476935,52.1440871693,0.05,0,5.62245650611,-0.0438636488883,0.152081868379,-0.0573509702809,-0.0757897279682,0.0509539024217,-0.0908971822143,0.0832093427975,0.333333333333,0.25,0.5,-0.075,0.25
2023-10-07,0.0524735038275,0.0679545071521,0.915580084393,0.543770422347,0.0281645519548,0.0265635412766,-0.111195219212,0,0.273692104508,0.782434932033,61.9038794618,55.2563443817,61.5155417242,58.9607392024,0.05,0,5.38279209595,-0.0456615427803,0.161591213431,-0.0720636825608,-0.0798269177632,0.0571514128326,-0.0981122089907,0.0907039344016,0.333333333333,0.5,0.5,0.125,0
2023-10-08,0.0422355857132,0.00721548231375,1.0240274836,0.666562667885,0.0251296841671,0.0277921255967,-0.11245482722,0,0.272732501189,0.780251563632,61.2650126489,54.978712081,60.6778068758,58.7061722633,0.05,0,6.02165890885,-0.0445723355148,0.12521008763,-0.0637619199612,-0.064680744487,0.0563473449995,-0.0779728006634,0.073584378687,0.333333333333,0.25,0.5,-0.15,0.25
2023-10-09,0.0138636295616,0.0105714017312,1.14349208705,0.751882023594,0.0126461150212,0.0278997216578,-0.122848659783,0,0.270719390663,0.772440737023,56.1183864782,52.7123225025,56.2041638227,56.7732481678,0.25,0,11.1682850795,-0.0529533809417,0.0844828292843,-0.0677773942215,-0.0867642785944,0.0490921436057,-0.0944193742091,0.0595959431702,0.333333333333,0.25,0.5,-0.15,0.25
2023-10-10,0.00972655256577,0.0543661165993,1.19932495887,0.755067614897,0.00520155117371,0.0277792523324,-0.129207105054,0,0.272415787514,0.776546274645,53.1754481586,51.3689086263,44.244937648,50.1910909462,0.15,0,14.1112233991,-0.0439818666486,0.0761752884659,-0.0371514391957,-0.103003475508,0.0590168442647,-0.0924614825749,0.04772620642,0.333333333333,0.25,0.5,-0.15,0.25
2023-10-11,0.0115053398867,0.04064562589,1.03136375822,0.721838311449,-0.0125051639261,0.0170069200859,-0.113370574898,0,0.269846389788,0.763335972087,46.4288020236,48.0980681395,37.6409742133,46.4626921249,0.15,0,20.8578695341,-0.0223407549133,0.111630478894,-0.0316305998684,-0.0796056187616,0.0891929764281,-0.0744342315296,0.0572927228098,0.333333333333,0.25,0.5,-0.125,0.25
2023-10-12,0.0067300881682,0.0338293533971,0.837169910066,0.683557277793,-0.015818536668,0.0142930423106,-0.116538327448,0,0.270657551741,0.765628486273,45.0428026231,47.3932997422,32.7180872636,40.3157818695,0.25,0,22.2438689346,-0.0408701999465,0.0842193129159,-0.0355643779441,-0.0951838402248,0.0535238455066,-0.0781751175155,0.0500323404544,0.333333333333,0.25,0.5,-0.1,0.25
2023-10-13,0.0107056007345,0.0337240316758,0.658285110622,0.653566424017,-0.0115912615631,0.0125435485668,-0.111470994797,0,0.271050779226,0.766848950884,46.5603783209,48.0900710052,33.3693803095,39.6213435862,0,0,20.7262932369,-0.0372168386543,0.103136036623,-0.0318297659605,-0.0862329563318,0.0760213377929,-0.073205972976,0.0564463169461,0.333333333333,0.25,0.5,-0.075,0.25
2023-10-14,0.0227539088327,0.0389756708426,0.400196863444,0.612922685249,-0.0107669955369,0.00663105768761,-0.109015860376,0,0.264818029081,0.749957940743,46.4319703958,48.0287218325,42.3329215974,43.0945940227,0,0,20.854701162,-0.0391910623472,0.105079462677,-0.0314328446985,-0.0864315604813,0.0806272015307,-0.0802430867292,0.0575952694277,0.333333333333,0.25,0.5,-0.05,0.25
2023-10-15,0.0317780770156,0.0514616457229,0.200248712038,0.582683168441,0.000339974507094,0.005499008238,-0.0973814767108,0,0.268262780748,0.761110569881,51.0398189946,50.1198030161,43.1805078699,43.5545616511,0.15,0,10.9430290352,-0.0512059154251,0.0913200161597,-0.0327313659343,-0.0995126906521,0.0277454178863,-0.0745595380117,0.0548158445355,0.333333333333,0.25,0.5,-0.025,0.25
2023-10-16,0.0833452871755,0.101110495081,0.216993946432,0.611802347543,0.0482614459808,0.00322208101026,-0.0526187725932,0,0.333278976707,1.0400727998,65.3628638293,57.951690897,59.7705736638,51.026792874,0.05,0,0,-0.0799570775229,0.146606355373,-0.0739819228868,-0.121980096805,0.0972895258499,-0.103902493172,0.0913050391203,0.333333333333,0.25,0.5,-0.025,0.25
2023-10-17,0.0739047403502,0.0783886736218,0.20193410299,0.655797739228,0.0433494886644,0.000928764297154,-0.056104707691,0,0.334851873159,1.06108309172,63.7976112766,57.22603751,82.4629958373,69.6442880956,0.05,0,1.5652525527,-0.0951657943931,0.149447775545,-0.0767389415861,-0.130125636706,0.105019976142,-0.10499467707,0.0963768027402,0.333333333333,0.25,0.5,0,0
2023-10-18,0.0469394942414,0.0889199768692,0.272329983933,0.672308256624,0.039700074559,0.000217523206276,-0.0586279968421,0,0.322584261426,1.02168691798,62.6284949369,56.6931498153,70.7459675147,64.7297002832,0.05,0,2.73436889239,-0.102636741715,0.112920593045,-0.0695180639262,-0.134554605805,0.0886307410921,-0.110102223311,0.0825241620832,0.333333333333,0.25,0.5,0,0
2023-10-19,0.0649897198506,0.103069580116,0.364495201123,0.700684408063,0.0497521367197,0.0039374475712,-0.045540865085,1,0.324708947717,1.02370126811,66.0985308465,58.7587468038,63.2750902334,61.4349458292,0.05,0,0,-0.127396717185,0.141446998962,-0.0837519963062,-0.146154089149,0.145669518387,-0.116707223879,0.102514622979,0.333333333333,0.25,0.5,0,0
2023-10-20,0.0956548408385,0.138118094389,0.603546235458,0.762452281805,0.0691213784809,0.0184405794315,-0.0137851830307,2,0.348139125159,1.06725261579,72.71809906,63.1781700855,70.3641032861,65.5849765147,0,0.0714285714286,0,-0.136579330901,0.139304450119,-0.107372809464,-0.146518452978,0.255212281253,-0.139531522186,0.108225203737,0.333333333333,0.25,0.5,0,0
2023-10-21,0.0662470680737,0.172830600093,1.04829751163,0.788169376715,0.0516294463593,0.04502992808,0,3,0.316273140771,0.969276649483,74.0911146663,64.1813259947,75.5066084412,71.0168557243,0,0.142857142857,0,-0.128627335303,0.139400368594,-0.0847489834591,-0.12434887117,0.330745331748,-0.134281929976,0.102215133478,0.333333333333,0.25,0.5,0,0
2023-10-22,0.0869596683604,0.149018467863,1.36761351673,0.84303931229,0.0340150668928,0.0667933457877,0,4,0.301554940869,0.928152310035,74.5644166214,64.5254267151,70.853806165,69.4107722963,0,0.214285714286,0,-0.0861779720397,0.130605666387,-0.0721582880581,-0.105574628539,0.334082607888,-0.115876578175,0.085876444727,0.333333333333,0.25,0.5,0,0
2023-10-23,0.187117983762,0.232027471528,2.13425056647,1.0387393462,0.0797113719742,0.127001825628,0,5,0.497740505009,1.24422088344,85.3181880925,74.1234792266,69.0959489371,68.4229250033,0,0.285714285714,0,-0.123643019889,0.113614158128,-0.119218606096,-0.13837101629,0.31760071778,-0.159433249558,0.0977658201358,0.333333333333,0.25,0.5,0,0
2023-10-24,0.199820431056,0.24608318998,3.00445301868,1.26855578378,0.0611867887105,0.177641649619,0,6,0.502344482958,1.24665592679,86.9629312197,75.9901351156,88.0863047439,82.5480500847,0,0.357142857143,0,-0.119113629937,0.0658971458713,-0.145999873658,-0.153088001541,0.224251949297,-0.186623519894,0.0864937345748,0.333333333333,0.25,0.5,0,0
2023-10-25,0.229922686132,0.259933608941,3.7754723807,1.50798442879,0.0454104257579,0.215609129136,0,7,0.49183356756,1.21800166461,87.9410530449,77.139905524,76.9997471755,76.4999008143,0,0.428571428571,0,-0.126645876559,0.127104618628,-0.176755554931,-0.174793954729,0.267678234281,-0.223249073636,0.117969431177,0.333333333333,0.25,0.5,0,0
2023-10-26,0.201070788581,0.251417294081,4.47642800133,1.71408409609,0.0232529962666,0.227556981228,-0.00998346187462,8,0.498974357848,1.2307447193,83.870438053,74.9053959369,73.8963473784,74.7609403079,0.1,0.5,4.07061499191,-0.109166727855,0.135279392627,-0.156170896941,-0.153030376743,0.287361261007,-0.213521867222,0.112225723046,0.333333333333,0.25,0.5,0,0
2023-10-27,0.192523776885,0.244997280713,5.03250371906,1.89107475736,0.0107898960878,0.231999633115,-0.017510120724,9,0.503298545175,1.23835597714,80.8326266444,73.2465515865,64.3772166381,68.8095054566,0.05,0.571428571429,7.1084264005,-0.107015351968,0.116285468138,-0.138431764788,-0.152676894748,0.277876681569,-0.210495447349,0.0999590744889,0.333333333333,0.25,0.5,0,0
2023-10-28,0.199502430968,0.241738016681,5.5037289963,2.07109470389,0.0111746306286,0.237374011548,-0.0120318123379,10,0.5012354028,1.31093022173,81.3617843887,73.6864082522,57.8484034215,64.6446753652,0.1,0.642857142857,6.57926865622,-0.115347010134,0.10958963008,-0.13404782058,-0.159919345649,0.234799717711,-0.197809740541,0.0979760996866,0.333333333333,0.25,0.5,0,0
2023-10-29,0.224251739763,0.238115369324,5.8651899857,2.27517202499,0.0165195298195,0.241728397033,0,11,0.491659295783,1.29323116592,82.5809652128,74.7018415127,59.1662776291,64.9669355656,0.2,0.714285714286,5.3600878321,-0.0966758485702,0.171513383227,-0.125766114051,-0.149629229512,0.255996212511,-0.193543508273,0.116116047251,0.333333333333,0.25,0.5,0,0
2023-10-30,0.23004422746,0.239770780026,6.0539041206,2.45655725442,0.0106272198448,0.229230711258,-0.00148178656654,12,0.488084668912,1.37633570085,81.917371329,74.3596409689,65.5088246682,67.0562590376,0.15,0.785714285714,6.02368171596,-0.0868128343229,0.227558082376,-0.141117141072,-0.130794700971,0.303733370842,-0.178268580268,0.140741928708,0.333333333333,0.25,0.5,0,0
2023-10-31,0.253786608851,0.265291948738,6.03194893271,2.59877718563,0.010972848909,0.20471616204,0,13,0.46980886975,1.32811676039,82.4084707007,74.7466502036,58.9523475466,63.466989367,0.25,0.857142857143,5.53258234427,-0.106962974708,0.302773955204,-0.163151601855,-0.129303729621,0.414404434098,-0.194782201723,0.179906178564,0.333333333333,0.25,0.5,0,0
2023-11-01,0.280422595653,0.287152683821,5.96214676477,2.75326504709,0.0233427909091,0.193327734645,0,14,0.465037411122,1.30528351742,84.5488120706,76.4895824647,59.3503048088,62.3137546963,0.15,0.928571428571,3.39224097434,-0.0983944462356,0.379033666997,-0.17501332448,-0.139264646182,0.463252979913,-0.210577702424,0.212831179589,0.333333333333,0.25,0.5,0,0
2023-11-02,0.262965161766,0.273670762501,5.68931490069,2.8696545061,0.00839671344095,0.131318408438,-0.0135466015912,15,0.478189413291,1.33091254508,78.254449791,73.2702770843,69.0055677758,66.3062972594,0.45,1,9.68660325393,-0.114381660387,0.347904673319,-0.145020405401,-0.151598499041,0.451040709941,-0.176850171362,0.19569974837,0.333333333333,0.25,0.5,0,0
2023-11-03,0.256864961876,0.279618870708,5.23644945036,2.94127197979,0.00183186331986,0.0840408195204,-0.0198933244649,16,0.482191826978,1.34145401104,75.4214724996,71.8019938699,55.0387506987,58.5887370306,0.45,1,12.5195805454,-0.0925061757962,0.327126632058,-0.148216877989,-0.131697238143,0.432206094735,-0.179649722687,0.184167772899,0.333333333333,0.25,0.5,0,0
2023-11-04,0.255590030182,0.287368107198,4.75858689964,3.00997170064,0.0114582570212,0.0505265834603,-0.0101452708149,17,0.48230747619,1.34230388639,76.810100675,72.6741968727,51.6580983972,55.3610251443,0.5,1,11.1309523699,-0.0806695827549,0.403938590874,-0.132785975019,-0.13187549818,0.495258607034,-0.165517340953,0.21108951624,0.333333333333,0.25,0.5,0,0
