date,PRICE_ONLY,BINANCE_ALL_PERP_COMMON,HYPERLIQUID_ALL_PERP_NATIVE,BINANCE_COMMON_COMPOUNDED_SENSITIVITY,HYPERLIQUID_COMMON_COMPOUNDED_SENSITIVITY
2025-02-28,39253.0561863960,33525.3862222518,27432.4415204617,33525.3862222518,27429.8428181032
2025-03-01,40050.9571405240,34209.2478906338,27996.5585387391,34209.2478906338,27993.9058003517
2025-03-02,43869.4515573047,37473.3163053840,30658.5500665692,37473.3163053840,30655.6448561256
2025-03-03,40123.5904703115,34273.4122447516,28034.6586886848,34273.4122447516,28032.0018831454
2025-03-04,40617.5092122164,34695.4856804079,28384.5727013467,34695.4856804079,28381.8825551657
2025-03-05,42164.3785562286,36012.5493171982,29457.6385735050,36012.5493171982,29454.8464181781
2025-03-06,41850.6703279076,35738.6177743804,29232.1756169481,35738.6177743804,29229.4046385099
2025-03-07,40394.0295609873,34494.7535297099,28207.7107642008,34494.7535297099,28205.0366282561
2025-03-08,40124.4467320157,34262.1741509585,28011.0523412624,34262.1741509585,28008.3964812027
2025-03-09,37570.5158982127,32078.0294089469,26220.2743630120,32078.0294089469,26217.7879509204
2025-03-10,37086.9758561999,31663.7720780030,25879.1194076423,31663.7720780030,25876.6651849563
2025-03-11,37957.4494487608,32404.6510689256,26484.1687231038,32404.6510689256,26481.6570430877
2025-03-12,38103.0494877510,32527.5102766468,26583.9483776245,32527.5102766468,26581.4271803940
2025-03-13,37605.8751953177,32102.3088199161,26234.7899805077,32102.3088199161,26232.3018288241
2025-03-14,38171.9023659924,32583.9622665347,26627.9629872780,32583.9622665347,26625.4374570426
2025-03-15,38240.6517584001,32643.8629863842,26682.0757017238,32643.8629863842,26679.5445242138
2025-03-16,37900.1089122753,32352.3461590997,26450.4949937005,32352.3461590997,26447.9851587892
2025-03-17,38180.6478585695,32590.3772739422,26648.2925488220,32590.3772739422,26645.7638576430
2025-03-18,37930.0498941051,32375.6057687496,26472.2585923890,32375.6057687496,26469.7464691729
2025-03-19,38736.6166774216,33062.4849565859,27031.7269476018,33062.4849565859,27029.1615817692
2025-03-20,38302.7198185862,32691.3202622750,26727.0336930317,32691.3202622750,26724.4971912543
2025-03-21,38280.0707827504,32670.8461138591,26709.7977486912,32670.8461138591,26707.2628380261
2025-03-22,38243.0499583045,32638.6088062793,26681.7287284526,32638.6088062793,26679.1963967286
2025-03-23,38569.2789994337,32916.4064187710,26910.0254761904,32916.4064187710,26907.4714650545
2025-03-24,38771.6237121520,33088.6588020914,27050.4515946708,33088.6588020914,27047.8842296911
2025-03-25,38756.7400965500,33076.2599043504,27041.2057668468,33076.2599043504,27038.6390665760
2025-03-26,38688.3089878183,33018.3233994150,26993.3493626643,33018.3233994150,26990.7871734568
2025-03-27,38748.9539480532,33069.3724888921,27034.7277416985,33069.3724888921,27032.1615878013
2025-03-28,38202.6994834912,32601.8644280764,26651.8058848572,32601.8644280764,26649.2760160519
2025-03-29,37850.7332277086,32299.2204630657,26405.2839905106,32299.2204630657,26402.7774993768
2025-03-30,37798.8705811904,32254.2077659511,26367.0744950988,32254.2077659511,26364.5715808740
2025-03-31,37831.0256661385,32280.1603332757,26387.8830100864,32280.1603332757,26385.3780900064
2025-04-01,38354.5833576160,32725.4034871783,26752.0448890962,32725.4034871783,26749.5052480726
2025-04-02,37833.3860825862,32280.4663896511,26388.6187356544,32280.4663896511,26386.1135565204
2025-04-03,37973.3173226027,32397.3925936624,26484.7959441362,32397.3925936624,26482.2815750948
2025-04-04,38108.5885489226,32510.3719229144,26576.2273459582,32510.3719229144,26573.7041852945
2025-04-05,38038.5755069418,32448.3124132421,26523.9199108155,32448.3124132421,26521.4015641130
2025-04-06,37019.8403747376,31578.6046952448,25811.7174647191,31578.6046952448,25809.2666851561
2025-04-07,37136.3729647106,31676.1897875317,25890.7485267479,31676.1897875317,25888.2901615335
2025-04-08,36680.8071385372,31286.4527889017,25570.5144578302,31286.4527889017,25568.0863845974
2025-04-09,37714.6681977557,32166.7137007466,26287.7342063532,32166.7137007466,26285.2378319574
2025-04-10,37112.8794903789,31651.4316774272,25864.8869444063,31651.4316774272,25862.4305767262
2025-04-11,37767.3218575142,32209.4418293673,26318.0741689980,32209.4418293673,26315.5746351971
2025-04-12,38136.3406460168,32522.0471043441,26571.5609096790,32522.0471043441,26569.0371343166
2025-04-13,37836.8269263686,32263.3319032969,26359.4371479986,32263.3319032969,26356.9333722576
2025-04-14,38002.6840888282,32402.2299612611,26473.0094634200,32402.2299612611,26470.4948338357
2025-04-15,37814.7265458702,32241.0583592803,26341.2644113772,32241.0583592803,26338.7622902570
2025-04-16,37891.8531582601,32305.2018537425,26392.8845180958,32305.2018537425,26390.3774023197
2025-04-17,38074.5293489292,32459.4388536239,26520.1384006520,32459.4388536239,26517.6191697978
2025-04-18,37980.8816539781,32377.9073149865,26456.7282152276,32377.9073149865,26454.2149305757
2025-04-19,38100.4504551228,32478.8332351726,26537.5577684623,32478.8332351726,26535.0367107361
2025-04-20,38120.6642757828,32496.5859602549,26552.3733848890,32496.5859602549,26549.8506775632
2025-04-21,38582.4449023213,32888.4685517640,26873.8346773346,32888.4685517640,26871.2814484296
2025-04-22,41184.5452647020,35106.5661991934,28681.3389258817,35106.5661991934,28678.6137921588
2025-04-23,41293.8897299525,35198.1643635689,28751.1306656157,35198.1643635689,28748.3986552382
2025-04-24,41421.4369700602,35306.7512066943,28838.9367515225,35306.7512066943,28836.1961334337
2025-04-25,41711.5398378502,35554.5527809136,29040.3027323452,35554.5527809136,29037.5423397533
2025-04-26,41706.8326796060,35554.0968852608,29046.9653419150,35554.0968852608,29044.2037310086
2025-04-27,41319.5499128348,35224.8565446620,28778.2447950520,35224.8565446620,28775.5086825269
2025-04-28,41875.7174077261,35700.8455785682,29160.2987031755,35700.8455785682,29157.5260489726
2025-04-29,41543.2368934042,35417.0569793904,28920.0969980111,35417.0569793904,28917.3468033742
2025-04-30,41505.8528894457,35387.3227010103,28885.4049734041,35387.3227010103,28882.6576987281
2025-05-01,42527.4604892567,36257.8793977591,29587.5001526098,36257.8793977591,29584.6857137170
2025-05-02,42702.5376867380,36418.1795209262,29700.3941757825,36418.1795209262,29697.5686083012
2025-05-03,42248.2528417275,36032.2768515296,29375.6163288374,36032.2768515296,29372.8212737637
2025-05-04,41552.4043927316,35436.2058551055,28888.0747942832,35436.2058551055,28885.3258226381
2025-05-05,41753.4106276450,35607.9868743214,29019.7470726379,35607.9868743214,29016.9852458564
2025-05-06,42679.1253042788,36394.8399214700,29658.5099290822,36394.8399214700,29655.6871592998
2025-05-07,42765.7229121143,36467.7700170017,29712.1971027305,36467.7700170017,29709.3689952527
2025-05-08,45512.0500404585,38804.7447321637,31602.4753591801,38804.7447321637,31599.4652617813
2025-05-09,45384.4058364898,38686.4794364088,31498.0690750895,38686.4794364088,31495.0677186404
2025-05-10,46194.2926862694,39367.4256075161,32049.7886814004,39367.4256075161,32046.7342647049
2025-05-11,45889.5041901448,39098.2367773821,31798.2124980378,39098.2367773821,31795.1746967694
2025-05-12,45304.7764096366,38593.5767394845,31357.0350622150,38593.5767394845,31354.0332513608
2025-05-13,45883.2103493952,39076.9044347510,31746.7881807633,39076.9044347510,31743.7485409562
2025-05-14,44841.2490635682,38181.3100487875,31015.9493559750,38181.3100487875,31012.9792287568
2025-05-15,44929.6840944146,38252.8794180323,31067.8192038870,38252.8794180323,31064.8437037980
2025-05-16,44799.8663711631,38135.9431043120,30970.0318804670,38135.9431043120,30967.0654414308
2025-05-17,44653.8371287543,38009.0667498519,30859.8224438300,38009.0667498519,30856.8661560772
2025-05-18,46094.6921838526,39226.6293270568,31845.6906430819,39226.6293270568,31842.6394641883
2025-05-19,45713.4270436724,38896.6717823026,31558.4794850784,38896.6717823026,31555.4522820958
2025-05-20,46266.0432649451,39360.2882122865,31931.9505485401,39360.2882122865,31928.8871580175
2025-05-21,47475.8452020543,40381.0183340843,32750.8416069429,40381.0183340843,32747.6979148543
2025-05-22,48364.4564158605,41124.4949874058,33316.5920048078,41124.4949874058,33313.3810044294
2025-05-23,46468.8214844038,39502.6740863136,31966.1557029152,39502.6740863136,31963.0658103888
2025-05-24,46660.9046044185,39659.6351982689,32087.0383926523,39659.6351982689,32083.9362470051
2025-05-25,47198.8118164558,40109.3872686042,32462.4400504308,40109.3872686042,32459.3013054268
2025-05-26,47385.2616067634,40256.9148171017,32580.6732057733,40256.9148171017,32577.5225814834
2025-05-27,47170.2251579419,40067.2577878510,32421.1243641021,40067.2577878510,32417.9885634842
2025-05-28,46669.5083139713,39637.6616662095,32067.3110363508,39637.6616662095,32064.2090326916
2025-05-29,45720.3593733121,38825.9415060347,31400.3290958179,38825.9415060347,31397.2905517509
2025-05-30,45025.7104994229,38230.7420152819,30915.1842288082,38230.7420152819,30912.1923210546
2025-05-31,45288.2816857733,38445.7110950446,31086.1409964810,38445.7110950446,31083.1321358771
2025-06-01,45743.3863121151,38829.7749052045,31389.1088531328,38829.7749052045,31386.0702559649
2025-06-02,45836.5072872743,38905.1573050070,31443.4828154921,38905.1573050070,31440.4385340758
2025-06-03,45628.1909981034,38722.3293519805,31293.4486050243,38722.3293519805,31290.4185624654
2025-06-04,45333.7380234103,38471.0716816027,31084.1633541987,38471.0716816027,31081.1533053999
2025-06-05,43953.2561551736,37296.5469507123,30128.7474111819,37296.5469507123,30125.8295012502
2025-06-06,45156.8921726035,38321.5390526169,30950.3373375085,38321.5390526169,30947.3396678672
2025-06-07,45704.0785741585,38788.1301708038,31320.1031008257,38788.1301708038,31317.0694671134
2025-06-08,45782.8196200652,38852.3065487397,31369.1910824224,38852.3065487397,31366.1525385391
2025-06-09,47743.8851781207,40514.5176556242,32705.8512064552,40514.5176556242,32702.6829188559
2025-06-10,47748.8083878648,40508.7533114338,32688.9059098522,40508.7533114338,32685.7373571498
2025-06-11,46992.5156935609,39856.7297302984,32156.8940743865,39856.7297302984,32153.7761505787
2025-06-12,45256.2168620836,38378.0090266506,30959.2968938209,38378.0090266506,30956.2946575862
2025-06-13,45402.6961373413,38501.5381592691,31053.7813966731,38501.5381592691,31050.7698087532
2025-06-14,45123.6234552956,38262.2244683488,30862.6427017203,38262.2244683488,30859.6496345824
2025-06-15,45200.4042927502,38325.3497250260,30906.1736402166,38325.3497250260,30903.1759711363
2025-06-16,45714.2969781547,38757.6679982951,31246.8819388478,38757.6679982951,31243.8506935447
2025-06-17,44754.0078578326,37939.7807872474,30582.2918049527,37939.7807872474,30579.3247069323
2025-06-18,44897.6685416602,38058.2811621441,30675.7216839722,38058.2811621441,30672.7453594993
2025-06-19,44799.9898925060,37974.0174756406,30604.5227638573,37974.0174756406,30601.5531845218
2025-06-20,44217.5736164245,37475.1591419513,30197.5916697157,37475.1591419513,30194.6611788587
2025-06-21,43713.3293676383,37042.8577211679,29847.5749526768,37042.8577211679,29844.6782480975
2025-06-22,43218.4339145817,36617.2453038204,29501.5628565642,36617.2453038204,29498.6994066440
2025-06-23,45089.0748608207,38201.7749939302,30778.1137419571,38201.7749939302,30775.1263982658
2025-06-24,45409.7205758908,38472.3229094168,30992.4623973544,38472.3229094168,30989.4541226751
2025-06-25,45948.0382743140,38928.1916771968,31352.7118602333,38928.1916771968,31349.6683740570
2025-06-26,45779.5887278172,38783.6825258901,31233.0582247578,38783.6825258901,31230.0261815332
2025-06-27,45822.6214400283,38817.6806713136,31262.8359867563,38817.6806713136,31259.8006607894
2025-06-28,45929.2935964296,38904.4172626012,31327.3068416213,38904.4172626012,31324.2649261116
2025-06-29,46383.0954418838,39282.2846205648,31628.6238507547,39282.2846205648,31625.5523552791
2025-06-30,45864.9606976112,38839.9887624452,31266.6380949135,38839.9887624452,31263.6014006440
2025-07-01,45237.7010222335,38306.3157077939,30833.7985734211,38306.3157077939,30830.8037535456
2025-07-02,46593.9869799825,39451.1046212010,31751.1073098722,39451.1046212010,31748.0231668077
2025-07-03,46908.6869637027,39712.2147907116,31956.0884206262,39712.2147907116,31952.9839577835
2025-07-04,46223.5623521199,39127.4884434710,31481.7623601364,39127.4884434710,31478.7037027482
2025-07-05,46315.1154853908,39201.8009515086,31534.6547198707,39201.8009515086,31531.5905097531
2025-07-06,46745.6223920354,39564.3549152615,31818.2273423529,39564.3549152615,31815.1351599786
2025-07-07,46342.8622316906,39219.5192546324,31534.6193005558,39219.5192546324,31531.5542660938
2025-07-08,46625.3979062936,39454.9817888002,31717.3573617320,39454.9817888002,31714.2741495954
2025-07-09,47614.6451782231,40287.7669023387,32380.5858320784,40287.7669023387,32377.4377231786
2025-07-10,49659.0564370266,42009.0027689938,33760.7680308968,42009.0027689938,33757.4852946592
2025-07-11,50017.3533281784,42299.4111138189,33978.1929732393,42299.4111138189,33974.8856628817
2025-07-12,49868.1422099010,42162.2974990364,33862.2728738390,42162.2974990364,33858.9758611938
2025-07-13,50551.0282761891,42726.8403901002,34308.4584800255,42726.8403901002,34305.1166830510
2025-07-14,50871.3225835564,42985.5000565747,34481.8581519200,42985.5000565747,34478.4902805084
2025-07-15,51452.6300213883,43464.4946029030,34838.2422396957,43464.4946029030,34834.8328188386
2025-07-16,53557.2538607337,45228.7995492209,36225.3253008626,45228.7995492209,36221.7737824423
2025-07-17,54518.9035141100,46027.0963798422,36845.3238425100,46027.0963798422,36841.7072072351
2025-07-18,54781.5771358100,46234.9829647380,36985.0294388182,46234.9829647380,36981.3912258156
2025-07-19,55110.0747681962,46498.2786860167,37195.6491769077,46498.2786860167,37191.9897570725
2025-07-20,56238.9417758100,47436.5090765298,37932.1400884795,47436.5090765298,37928.4040273085
2025-07-21,56308.7920053060,47481.1792523786,37937.8643006186,47481.1792523786,37934.1177344913
2025-07-22,57070.7004119662,48109.2065002569,38421.0126115439,48109.2065002569,38417.2144411967
2025-07-23,56073.1105225497,47251.5218676974,37707.0037939890,47251.5218676974,37703.2676696572
2025-07-24,56568.8617948314,47654.9807201771,38023.3450361763,47654.9807201771,38019.5763317763
2025-07-25,56742.6953242897,47790.4516371905,38115.2937528142,47790.4516371905,38111.5133534385
2025-07-26,57023.1288102958,48014.1015028258,38273.1481855444,48014.1015028258,38269.3481413203
2025-07-27,58842.2670010211,49532.1659128871,39450.2751354203,49532.1659128871,39446.3469236970
2025-07-28,57867.3667506171,48696.2872317673,38764.7117740641,48696.2872317673,38760.8458171076
2025-07-29,57486.2494673010,48363.7895842117,38500.5758541600,48363.7895842117,38496.7360274710
2025-07-30,57335.2678490145,48227.2046626365,38387.5786421729,48227.2046626365,38383.7495482447
2025-07-31,56169.5832752914,47238.4745003452,37593.9414101466,47238.4745003452,37590.1907525781
2025-08-01,53961.1054024711,45379.3248095825,36115.1498580597,45379.3248095825,36111.5464246409
2025-08-02,53053.0426977174,44610.1989668039,35507.1596420215,44610.1989668039,35503.6167438301
2025-08-03,54248.3417526448,45607.5421528282,36306.4768747616,45607.5421528282,36302.8540813585
2025-08-04,56188.8228732955,47234.1533988071,37600.0579508833,47234.1533988071,37596.3059246875
2025-08-05,55139.9838542418,46346.6465574526,36891.9835266685,46346.6465574526,36888.3019073365
2025-08-06,55892.6415558380,46969.9757920342,37389.3237747853,46969.9757920342,37385.5923010441
2025-08-07,58217.6009397146,48914.1907155718,38933.9521871338,48914.1907155718,38930.0661152277
2025-08-08,58672.1458203553,49289.4574135976,39227.1819400377,49289.4574135976,39223.2659989017
2025-08-09,60056.7939114208,50441.9899031646,40136.1430015114,50441.9899031646,40132.1350829581
2025-08-10,60730.9174781853,50996.3410082662,40572.4483896754,50996.3410082662,40568.3961488007
2025-08-11,60425.1278866981,50726.6889399730,40355.5390093531,50726.6889399730,40351.5076290584
2025-08-12,63258.7161674072,53095.5066746020,42235.2505207115,53095.5066746020,42231.0307088820
2025-08-13,64988.8470833500,54529.9176651681,43355.8982610224,54529.9176651681,43351.5618171804
2025-08-14,62816.4991357434,52691.3203741955,41876.3558842871,52691.3203741955,41872.1631897172
2025-08-15,61853.3431657580,51875.7752411021,41222.9167808778,51875.7752411021,41218.7890273591
2025-08-16,61978.2566099332,51972.0538562897,41294.6044145135,51972.0538562897,41290.4689863645
2025-08-17,62542.5061304327,52440.3718476684,41658.0502265570,52440.3718476684,41653.8778545415
2025-08-18,61348.5574533582,51433.9035184359,40855.0185660728,51433.9035184359,40850.9263379582
2025-08-19,59096.4235269858,49537.4827443745,39349.4349305213,49537.4827443745,39345.4932554464
2025-08-20,61413.6295451469,51474.3007926608,40882.7278117358,51474.3007926608,40878.6321654123
2025-08-21,59982.1233861393,50266.9599056263,39918.4646327144,50266.9599056263,39914.4651132434
2025-08-22,64814.8959900546,54307.5938764357,43117.0649627231,54307.5938764357,43112.7435710006
2025-08-23,63870.8453204595,53496.1865079336,42467.9887450832,53496.1865079336,42463.7306888279
2025-08-24,63340.3600099457,53036.9149706107,42092.4802447037,53036.9149706107,42088.2576707302
2025-08-25,60158.0348626784,50363.4305039816,39965.6416533996,50363.4305039816,39961.6316582175
2025-08-26,61961.3317436315,51868.7159336195,41151.4086794210,51868.7159336195,41147.2791645480
2025-08-27,61288.2569799100,51301.3834302407,40692.5609787023,51301.3834302407,40688.4770054004
2025-08-28,61947.2754611828,51843.7336979284,41118.0813729573,51843.7336979284,41113.9541780670
2025-08-29,60082.4283911794,50278.4822446752,39871.1981161724,50278.4822446752,39867.1956522668
2025-08-30,60243.7897926915,50406.2198649552,39970.5901121515,50406.2198649552,39966.5773143365
2025-08-31,60088.8305923249,50272.4492382951,39857.8997714964,50272.4492382951,39853.8978928813
2025-09-01,59843.1170577493,50062.7091144774,39686.3620315511,50062.7091144774,39682.3768583592
2025-09-02,60543.0711330466,50641.2365326270,40140.8024196304,50641.2365326270,40136.7710988584
2025-09-03,61150.4609901137,51146.5509990499,40532.2279827190,51146.5509990499,40528.1568823921
2025-09-04,60165.2440822647,50318.8600327731,39868.0132369844,50318.8600327731,39864.0083732883
2025-09-05,60296.0361027677,50422.5549099035,39944.7126672650,50422.5549099035,39940.6996891749
2025-09-06,60238.1149332553,50370.1486320705,39897.4926861559,50370.1486320705,39893.4840653456
2025-09-07,60950.1646417796,50959.3796435277,40362.5177097148,50959.3796435277,40358.4621278522
2025-09-08,61173.0368118293,51137.0174632478,40502.0644452580,51137.0174632478,40497.9945279592
2025-09-09,61076.9859019692,51045.0917466858,40427.6836198596,51045.0917466858,40423.6206889521
2025-09-10,62118.3746452306,51904.6929303305,41104.6592392612,51904.6929303305,41100.5277336724
2025-09-11,63077.9497377249,52700.0413279916,41727.6750506422,52700.0413279916,41723.4804140183
2025-09-12,64495.6536850434,53874.7576953892,42652.5789316372,53874.7576953892,42648.2907466589
2025-09-13,64465.5789424154,53839.2284519311,42617.6667231575,53839.2284519311,42613.3812266998
2025-09-14,63948.6108496874,53399.8833981607,42262.1053631974,53399.8833981607,42257.8549407225
2025-09-15,63577.4574227948,53081.6036746833,42003.4128340621,53081.6036746833,41999.1877925547
2025-09-16,64521.0356890096,53863.9859381714,42614.1156208983,53863.9859381714,42609.8285993763
2025-09-17,65280.5105973823,54486.5461685605,43104.4728258285,54486.5461685605,43100.1360221590
2025-09-18,65310.0622170229,54500.0031235258,43110.8760000814,54500.0031235258,43106.5379704923
2025-09-19,64561.8319513823,53871.9290808512,42604.0770111556,53871.9290808512,42599.7894089991
2025-09-20,65593.8632058516,54732.3838731244,43270.8735599622,54732.3838731244,43266.5181386161
2025-09-21,65406.7230814163,54575.2871049787,43131.0752035519,54575.2871049787,43126.7324779091
2025-09-22,62908.5703436928,52486.0988233957,41474.0707398582,52486.0988233957,41469.8944609625
2025-09-23,62964.2581410237,52525.6199618388,41500.8126534511,52525.6199618388,41496.6332665330
2025-09-24,63353.4860202649,52844.8605388659,41746.5803347337,52844.8605388659,41742.3757467705
2025-09-25,60009.4472067644,50051.8647591302,39534.2313952322,50051.8647591302,39530.2493080581
2025-09-26,60200.2064005815,50206.5569321516,39654.2500551668,50206.5569321516,39650.2556741024
2025-09-27,60196.0410777547,50199.5367063742,39646.2003718356,50199.5367063742,39642.2066404557
2025-09-28,61068.7283516749,50922.9617673186,40217.7920574360,50922.9617673186,40213.7406529462
2025-09-29,62469.8938114178,52087.7954885729,41133.9672505932,52087.7954885729,41129.8233445461
2025-09-30,61824.2545743122,51545.1709666016,40700.3268798105,51545.1709666016,40696.2263073286
2025-10-01,64097.7981176088,53436.3548667224,42188.2625069051,53436.3548667224,42184.0114289519
2025-10-02,66136.4335701134,55127.4364708573,43519.6648361096,55127.4364708573,43515.2791934915
2025-10-03,68202.8686463507,56834.6179388521,44865.8725630740,56834.6179388521,44861.3506599962
2025-10-04,67586.6829961925,56309.4080660020,44446.7692496370,56309.4080660020,44442.2889608389
2025-10-05,68219.6245489384,56824.5453582152,44845.4999473289,56824.5453582152,44840.9784078557
2025-10-06,70119.7267526452,58394.6772979394,46071.6777696030,58394.6772979394,46067.0308185698
2025-10-07,69360.9059451306,57750.1591178765,45557.1402171846,57750.1591178765,45552.5443350683
2025-10-08,70268.5097703340,58499.4844620813,46138.5223109790,58499.4844620813,46133.8670424903
2025-10-09,68447.9311626915,56980.1891712983,44932.4200099368,56980.1891712983,44927.8859563390
2025-10-10,61661.4466348527,51329.3420355687,40471.1326460024,51329.3420355687,40467.0465847910
2025-10-11,61209.8001155892,50947.3928958368,40167.6353839160,50947.3928958368,40163.5794570666
2025-10-12,65672.6032156745,54667.2232587062,43085.8890462550,54667.2232587062,43081.5378701284
2025-10-13,65929.1758654354,54885.1505763929,43250.9221353326,54885.1505763929,43246.5536349044
2025-10-14,63768.0958852916,53092.8896541190,41829.4225736047,53092.8896541190,41825.1974447084
2025-10-15,61982.3384031139,51607.9669995518,40649.3311837982,51607.9669995518,40645.2249005727
2025-10-16,60672.9497001085,50519.6317384821,39782.8988692630,50519.6317384821,39778.8797763328
2025-10-17,58955.2712408052,49090.4750268750,38648.3684369098,49090.4750268750,38644.4635827328
2025-10-18,59170.4700177493,49273.7002686140,38783.0370415359,49273.7002686140,38779.1183008484
2025-10-19,59613.4912743885,49641.8331555543,39070.2243063579,49641.8331555543,39066.2764544040
2025-10-20,59951.5004530850,49929.6799994996,39286.6085214624,49929.6799994996,39282.6385955802
2025-10-21,58352.2675823084,48598.0285987090,38233.8522063132,48598.0285987090,38229.9884751122
2025-10-22,58123.5984563510,48406.5583093749,38078.9132689544,48406.5583093749,38075.0650092732
2025-10-23,58854.1639507357,49010.8931093406,38551.3050368271,49010.8931093406,38547.4087647149
2025-10-24,59089.2472502616,49208.7389594952,38699.4616080744,49208.7389594952,38695.5498148502
2025-10-25,59424.4195510913,49487.0585756894,38910.8312187090,49487.0585756894,38906.8976729779
2025-10-26,61195.8989954965,50957.3340993639,40058.9215957605,50957.3340993639,40054.8714695878
2025-10-27,60943.4334619550,50736.7730231970,39880.3456445597,50736.7730231970,39876.3128803596
2025-10-28,59635.1061236765,49643.5679585975,39017.6760642886,49643.5679585975,39013.7300941179
2025-10-29,58660.3153224371,48836.7570863177,38375.6160299836,48836.7570863177,38371.7344076122
2025-10-30,57472.2955785708,47848.3522269785,37590.5344272410,47848.3522269785,37586.7317650490
2025-10-31,58098.7319364424,48368.7885221847,37995.0393161813,48368.7885221847,37991.1951318967
2025-11-01,58400.6879870166,48613.2615239666,38187.1590915592,48613.2615239666,38183.2952233187
2025-11-02,58488.9281623758,48679.1191427782,38236.2554816666,48679.1191427782,38232.3863179994
2025-11-03,55192.3475741089,45929.8840302655,36077.5745653320,45929.8840302655,36073.9230764750
2025-11-04,53684.4681632085,44669.4485520077,35087.2793556312,44669.4485520077,35083.7279314987
2025-11-05,54307.3451833098,45184.8717263262,35489.1140572307,45184.8717263262,35485.5217302386
2025-11-06,53542.9835333513,44544.7126058260,34984.1385647045,44544.7126058260,34980.5971334231
2025-11-07,54051.6867105418,44964.0914125802,35312.0091075827,44964.0914125802,35308.4343099891
2025-11-08,53791.1734242152,44744.2147551637,35138.4637993616,44744.2147551637,35134.9064725835
2025-11-09,54406.1799169118,45253.2603652286,35537.0899738689,45253.2603652286,35533.4921866216
2025-11-10,54731.0113926940,45518.7593595573,35744.0584623115,45518.7593595573,35740.4394938052
2025-11-11,53991.2399549182,44902.2267711324,35255.7898812317,44902.2267711324,35252.2201237279
2025-11-12,53634.0700421612,44603.2492538151,35017.4616792374,44603.2492538151,35013.9158301302
2025-11-13,53207.4452592738,44245.2148962896,34734.7871895613,44245.2148962896,34731.2697892872
2025-11-14,52091.5877543981,43312.5558082618,34002.1514521264,43312.5558082618,33998.7080588216
2025-11-15,52247.0732614026,43438.7860747965,34100.6775085765,43438.7860747965,34097.2240067941
2025-11-16,52037.3336645055,43261.3209495692,33960.8551092811,43261.3209495692,33957.4156396890
2025-11-17,51712.5506231571,42988.0025764295,33745.8477342152,42988.0025764295,33742.4299006667
2025-11-18,51832.7757164138,43085.0052318190,33821.2795963300,43085.0052318190,33817.8539860601
2025-11-19,51607.4074770496,42895.6387136912,33671.3207561082,42895.6387136912,33667.9102074679
2025-11-20,50810.4449147944,42230.3862299510,33148.4822307508,42230.3862299510,33145.1245150467
2025-11-21,50631.1897321537,42080.4371789551,33029.5531651843,42080.4371789551,33026.2074094014
2025-11-22,50584.7884143472,42040.7641769297,32997.5919852444,42040.7641769297,32994.2494033166
2025-11-23,50834.5960832950,42248.1182395973,33158.8339163637,42248.1182395973,33155.4749337411
2025-11-24,50829.5774167876,42243.9471130498,33155.5602093525,42243.9471130498,33152.2015583552
2025-11-25,50829.5351336738,42243.9121826046,33155.5325914097,42243.9121826046,33152.1739431996
2025-11-26,50829.6782159682,42244.0307963471,33155.6254629105,42244.0307963471,33152.2668052765
2025-11-27,50829.7159239727,42244.0619871876,33155.6497759019,42244.0619871876,33152.2911157989
2025-11-28,50829.6964417230,42244.0455930045,33155.6365391912,42244.0455930045,33152.2778804087
2025-11-29,50829.6925434979,42244.0422721227,33155.6337073282,42244.0422721227,33152.2750488244
2025-11-30,50829.6729830288,42244.0255646086,33155.6202690758,42244.0255646086,33152.2616119076
2025-12-01,50829.4919882819,42243.8748668972,33155.5019317773,42243.8748668972,33152.1432865926
2025-12-02,50829.7242317816,42244.0676941763,33155.6539602451,42244.0676941763,33152.2952996430
2025-12-03,50829.8188802348,42244.1463025302,33155.7151519172,42244.1463025302,33152.3564850984
2025-12-04,50829.7607932652,42244.0976611091,33155.6768852882,42244.0976611091,33152.3182223368
2025-12-05,50829.6409850184,42243.9977503204,33155.5983107602,42243.9977503204,33152.2396557562
2025-12-06,50829.6367944468,42243.9941411318,33155.5953580186,42243.9941411318,33152.2367033072
2025-12-07,50829.6889117003,42244.0370859181,33155.6296240432,42244.0370859181,33152.2709658568
2025-12-08,50829.6995269174,42244.0455944675,33155.6363855926,42244.0455944675,33152.2777267193
2025-12-09,50829.7900810557,42244.1204302409,33155.6951772575,42244.1204302409,33152.3365124237
2025-12-10,50829.7613442866,42244.0962812313,33155.6757435797,42244.0962812313,33152.3170806882
2025-12-11,50829.7830713322,42244.1141010430,33155.6892637689,42244.1141010430,33152.3305994842
2025-12-12,50829.6856560184,42244.0326398853,33155.6249502466,42244.0326398853,33152.2662924438
2025-12-13,50829.6843925693,42244.0311834127,33155.6233555780,42244.0311834127,33152.2646979037
2025-12-14,50829.5924026732,42243.9541753498,33155.5628298241,42243.9541753498,33152.2041782643
2025-12-15,50829.5131777681,42243.8882530039,33155.5108108916,42243.8882530039,33152.1521645826
2025-12-16,50829.5796574163,42243.9430729720,33155.5538329966,42243.9430729720,33152.1951823085
2025-12-17,50829.5056318121,42243.8808462510,33155.5054064072,42243.8808462510,33152.1467606105
2025-12-18,50829.4718006640,42243.8522718535,33155.4827091089,42243.8522718535,33152.1240655877
2025-12-19,50829.5948162644,42243.9536583913,33155.5626128407,42243.9536583913,33152.2039612106
