date,V1_BASELINE__BTC,V1_BASELINE__ETH,V1_BASELINE__SOL,V1_BASELINE__BNB,V1_BASELINE__XRP,V1_PLUS_FIXED_PANEL_DISP0014__BTC,V1_PLUS_FIXED_PANEL_DISP0014__ETH,V1_PLUS_FIXED_PANEL_DISP0014__SOL,V1_PLUS_FIXED_PANEL_DISP0014__BNB,V1_PLUS_FIXED_PANEL_DISP0014__XRP,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__BTC,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__ETH,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__SOL,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__BNB,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__XRP,BRRK0011_BASELINE__BTC,BRRK0011_BASELINE__ETH,BRRK0011_BASELINE__SOL,BRRK0011_BASELINE__BNB,BRRK0011_BASELINE__XRP,BRRK0011_PLUS_FIXED_PANEL_DISP0014__BTC,BRRK0011_PLUS_FIXED_PANEL_DISP0014__ETH,BRRK0011_PLUS_FIXED_PANEL_DISP0014__SOL,BRRK0011_PLUS_FIXED_PANEL_DISP0014__BNB,BRRK0011_PLUS_FIXED_PANEL_DISP0014__XRP,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__BTC,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__ETH,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__SOL,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__BNB,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__XRP
2025-02-17,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-18,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-19,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-21,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-22,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-23,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-24,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9638580608,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-25,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8702613344,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8702613344,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-26,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8702613344,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8702613344,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-27,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7403360828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-28,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6808760791,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6808760791,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-01,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7354711782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7354711782,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-02,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7883769426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7883769426,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-03,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7883769426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7883769426,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-04,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8645612432,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8645612432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-05,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8645612432,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7973114280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8645612432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-06,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8551212318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8645612432,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8551212318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8645612432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-07,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8551212318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9306553565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8551212318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9306553565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-08,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8551212318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9306553565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8551212318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9306553565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-09,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9064433939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9306553565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9064433939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9306553565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-10,0.4759925166,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4759925166,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-11,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-12,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-13,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4403667211,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4590926605,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-14,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3569271367,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3708009871,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3569271367,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3708009871,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-15,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4118270335,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4359879071,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4118270335,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4359879071,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-16,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4118270335,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4359879071,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4118270335,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4359879071,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-17,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-18,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-19,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4257901565,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-20,0.3700051451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3700051451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3815434100,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-21,0.3700051451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3302021260,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3700051451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3302021260,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-22,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3302021260,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3416296974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3302021260,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-23,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2465889672,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2436742625,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2465889672,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2436742625,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-24,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3048557927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2984236703,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3048557927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2984236703,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-25,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3048557927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2984236703,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3048557927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2984236703,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-26,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3048557927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2984236703,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3190114349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3048557927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2984236703,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-27,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-28,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-29,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-30,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03-31,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-01,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-02,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-03,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-04,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-05,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-06,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4379968850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4184027741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4140846667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-07,0.3418467853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3405331467,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2812153994,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3418467832,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3405331447,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2812153977,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-08,0.3418467853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3405331467,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2812153994,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3418467832,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3405331447,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2812153977,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-09,0.3418467853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3405331467,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2812153994,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3418467832,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3405331447,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2812153977,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-10,0.4369496117,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4273344582,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3883106755,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4369496090,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4273344556,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3883106732,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-11,0.3685289133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3620412782,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3357107507,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3685289111,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3620412760,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3357107486,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-12,0.4415218067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4100671578,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4415218040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037142,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4100671553,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-13,0.4415218067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4100671578,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4415218040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037142,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4100671553,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-14,0.4415218067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4100671578,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4415218040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037142,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4100671553,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-15,0.4415218067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3411262070,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4415218040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037142,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3411262050,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-16,0.4415218067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3411262070,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4415218040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037142,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3411262050,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04-17,0.4415218067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2832113074,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4415218040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4353037142,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2832113056,0.0000000000,0.0000000000,0.0000000000,0.0000000000
