date,PIT_ALPHA_TOP1,PIT_ALPHA_TOP2_PRIMARY,PIT_ALPHA_TOP3,PIT_ALPHA_EQUAL_WEIGHT_ALL_ELIGIBLE,BTC_HOLD,BTC_DYNAMIC_GROSS_1_0,FIXED_V1_GROSS_1_0
2023-12-19,6888.1313930718,5810.5216995939,4565.2499165384,2768.9906212046,7327.5890309384,10449.9769185063,24731.8611630462
2023-12-20,7339.8151398526,6224.9152249697,4850.1698006245,2918.5079367014,7569.0237522721,10794.2903420090,26699.4428273107
2023-12-21,7506.6844184489,6551.0590637153,5027.3821718847,2978.5026938232,7602.4534152178,10841.9648505958,28646.9484614091
2023-12-22,7483.1791053048,6609.5232564845,5087.9486114575,2996.4245833641,7621.0410496571,10868.4729353205,29301.6756750949
2023-12-23,7414.6699817092,6657.1055024823,5188.4861483301,3105.2197759245,7574.7834230332,10802.5042888143,30706.2665955124
2023-12-24,7313.7189201245,6181.9130349476,4958.1706586673,3121.2739368464,7451.6065460227,10626.8400265012,31106.9902033577
2023-12-25,7405.2097372092,6350.9700176977,5065.5732369410,3181.8613963918,7552.9389660360,10771.3516040152,32488.6409510254
2023-12-26,7240.4718787213,6122.1606466286,4865.7431582598,3125.2386207966,7367.9639243204,10507.5561170868,30959.5785562556
2023-12-27,7303.7073391366,6096.3886470950,4841.8651573273,3138.0198396022,7527.4113009836,10734.9462448371,30526.7051361638
2023-12-28,7050.3959937385,5922.7107201907,4663.9900197685,3033.9522330831,7377.4674677399,10521.1092529079,29493.1179058750
2023-12-29,6959.6154335351,5784.8788907962,4613.2158850760,3018.5425332791,7291.3566633220,10398.3054336979,29954.0241473661
2023-12-30,6867.0983549005,5634.0550962920,4517.8725962852,3015.7558923597,7304.0667643424,10416.4314860372,29377.7784588410
2023-12-31,6878.0314781123,5612.7698713834,4465.9995908937,2993.7924015773,7328.9045861920,10451.8530502021,29401.7817086197
2024-01-01,7272.3208460083,5874.7022735949,4701.3257827787,3141.5706580942,7657.5282086072,10920.5077816036,31244.6049892178
2024-01-02,7280.7819170077,5854.7165523276,4679.6107172583,3152.5386373540,7790.5327513460,11110.1874150831,31063.9542910959
2024-01-03,6828.3890028796,5560.7007878172,4428.9791116450,2978.9144315253,7426.2539416826,10590.6843238466,29142.9245296467
2024-01-04,6921.5777235372,5573.8857863496,4496.0243994889,3063.6570104374,7652.5970429992,10913.4753775527,30532.1487845182
2024-01-05,6873.2256004406,5482.2862667648,4373.8019627061,3046.8430870089,7651.5588116463,10911.9947413395,29806.8635435111
2024-01-06,6704.4119602264,5304.0626229617,4191.9711089639,2967.7750675207,7620.9162539018,10868.2949623533,28827.0852721704
2024-01-07,6592.1608492325,5149.2888378671,4049.7088589223,2878.1802324226,7614.1044855928,10858.5806045607,28148.6305814235
2024-01-08,6996.5218950558,5498.4173367436,4395.1387925249,3053.5715555042,8137.9034694433,11605.5776411118,30444.9703353278
2024-01-09,6595.7834293558,5277.1076019560,4264.3861678998,2943.4398309010,7992.1281610808,11397.6854406562,30402.4604426844
2024-01-10,6882.7811721713,5498.6993702198,4465.1266078489,3084.4279167555,8086.4165540183,11532.1514329108,30985.6967759330
2024-01-11,6970.7938832845,5538.5556861492,4496.6250966805,3100.4128947450,8031.8478767475,11454.3302811589,30562.1776796557
2024-01-12,6495.2394772452,5152.7516018067,4170.2289325790,2909.4581817244,7415.4209768145,10575.2352815555,28199.3284920862
2024-01-13,6551.0510098170,5180.5410997230,4196.1243532127,2922.6162135148,7426.7323254112,10591.3665535541,28791.7406365186
2024-01-14,6344.2226565089,4975.0158377770,4042.7952406327,2824.0930682945,7233.3613026042,10315.5974408885,27879.8776189021
2024-01-15,6456.1128121125,5051.5241378343,4123.0045690479,2870.2990556726,7368.3400448606,10508.0925078351,28255.6373211706
2024-01-16,6586.0211861201,5135.5730556566,4192.1533327151,2901.1024047112,7476.9903493016,10663.0402223976,29034.8914955674
2024-01-17,6499.1437718253,5136.8054713307,4153.7476846506,2859.1237627902,7414.2718159013,10573.5964471492,29091.1627935160
2024-01-18,6182.2601534574,4920.5432552872,3966.1526076237,2727.6293162542,7163.1896893747,10215.5247245439,27800.7078747014
2024-01-19,6230.8895629074,4979.1307945233,3998.5965435142,2714.2625014165,7220.6529348582,10297.4738603960,27881.3485808105
2024-01-20,6216.9939163190,4960.2736374157,4012.8156891972,2683.3167282009,7227.0677833345,10306.6221652790,27720.8704089783
2024-01-21,6161.6684703308,4898.2360020801,3973.0881995162,2675.1777568257,7207.0120654963,10278.0204263431,27447.6281700460
2024-01-22,5741.9517681792,4553.5639607625,3692.8054803604,2539.3339994327,6858.2235289570,9780.6082296593,25715.6388671662
2024-01-23,5783.2547779526,4549.1366551579,3617.4682612958,2539.4573672186,6915.3487859366,9862.0753553920,25890.9556644478
2024-01-24,5906.9664617599,4624.3103771212,3671.9945864794,2568.8075043121,6947.8095485045,9908.3681016363,26630.0742001679
2024-01-25,5851.7901579806,4566.4144775539,3617.4955833032,2560.1300530354,6926.3533449682,9877.7691105129,26309.9644437405
2024-01-26,6155.6128389313,4809.3978402313,3773.9762981708,2674.8309891127,7249.1618318422,10338.1307960125,27735.8841717097
2024-01-27,6230.7316224590,4889.2442398631,3843.0186911395,2688.6167759714,7300.6608801879,10411.5743071409,28134.9661976799
2024-01-28,6261.4413791547,4958.8601788224,3901.6136961144,2670.0881895784,7285.1359415762,10389.4339756527,28358.7078907158
2024-01-29,6514.7240714874,5154.8798059399,4044.7863802169,2775.0978650981,7505.5460446939,10703.7638978768,29629.7755378570
2024-01-30,6473.0842673732,5102.6917013111,3981.2719533828,2740.2072400313,7442.8708431530,10614.3819187977,29465.2672348124
2024-01-31,6338.4996583721,4953.1454602576,3858.4949060943,2674.3875971286,7380.2823053312,10525.1235320568,28696.2801077994
2024-02-01,6406.6122072254,4958.8792809840,3866.8282780031,2705.4485686026,7467.4556069433,10649.4425933347,28991.5382905191
2024-02-02,6481.4297747521,5045.5155977024,3936.5999649020,2718.0849160085,7487.7453168226,10678.3780315842,29441.4477888758
2024-02-03,6403.9150082017,4986.7530024036,3888.9165605832,2690.6985896590,7455.0020305309,10631.6823743169,28993.6163856236
2024-02-04,6305.9587806558,4960.2110629166,3851.1920544086,2676.7493441078,7380.7814883523,10525.8354239256,28483.7610663396
2024-02-05,6326.1125827217,4974.7006969928,3890.3310191184,2678.7777038582,7402.5895465875,10556.9361999426,28551.1963662334
2024-02-06,6401.4626282250,4977.2430116136,3905.3067802432,2701.5386149195,7470.2305792239,10653.4000200080,28863.7032649764
2024-02-07,6570.1596485476,5122.2165383743,4020.8016269934,2758.3133456489,7687.0025394203,10962.5415358691,29917.0845826394
2024-02-08,6628.7703570797,5173.8032371596,4043.1330539706,2805.1865065976,7849.7656699703,11194.6603064839,30473.4108932042
2024-02-09,6896.2715457926,5349.8083941027,4195.8982930902,2972.0519915514,8169.4022647310,11650.4985124007,31713.6262931910
2024-02-10,7001.7981051919,5413.7896029049,4252.3605353111,2967.7566638433,8276.5740861267,11803.3377416713,32228.5816022818
2024-02-11,7019.2687044870,5451.2389317573,4314.5086246279,2993.5392214295,8371.7135167842,11939.0174106883,32184.6886357960
2024-02-12,7267.6034844520,5698.4152852978,4481.9813381820,3098.8033224711,8652.0325155340,12338.7842445522,33349.4888794748
2024-02-13,7266.1422215381,5790.5640282522,4507.9396911934,3080.7816285972,8614.3025988543,12284.9770841375,33402.2372570356
2024-02-14,7566.8048736517,6255.1042128642,4796.5432408484,3230.4865089133,8977.5241111465,12802.9723488465,34773.1175664489
2024-02-15,7496.2940881245,6186.1042426687,4736.4467889348,3308.8688412775,8992.2274777027,12823.9410249673,34285.8083356059
2024-02-16,7445.9422492971,6126.4290921214,4667.0231339349,3267.2253037680,9034.5384385659,12884.2812763860,33887.6775177759
2024-02-17,7367.9311885745,6110.0537478687,4637.3528585978,3290.5366101001,8951.0864770453,12765.2692701160,33514.6278233620
2024-02-18,7397.5973501759,6162.6727210624,4675.3205065137,3332.0163561077,9036.8887586237,12887.6331006015,34186.0392739712
2024-02-19,7386.7259521384,6140.7367665137,4655.7037329175,3337.9144512071,8973.9812983161,12797.9198940556,34338.0103541481
2024-02-20,7485.6537749076,6235.6394314349,4725.5114174078,3347.1809983632,9057.8873777240,12917.5795241785,34455.5383327713
2024-02-21,7456.9430414967,6201.0340975002,4736.9914545864,3340.7258494088,8986.9219248289,12816.3747020148,33838.0071161008
2024-02-22,7391.4253999109,6158.8245815017,4711.6190457887,3313.4986636180,8889.6904319961,12677.7115139505,33788.4464374610
2024-02-23,7324.8085422170,6095.9606345363,4657.7409127997,3243.9481709553,8795.3535073760,12543.1763099864,33283.2264806967
2024-02-24,7388.2118972416,6161.1173770797,4715.5613922830,3334.7347350211,8938.1874491175,12746.8737864791,33929.6057701341
2024-02-25,7504.2489605522,6261.6662114767,4773.2836383893,3373.0632431280,8966.0290354657,12786.5790610906,34657.8114623441
2024-02-26,7816.7916861186,6510.3256338140,4978.8768921417,3507.4594762885,9442.2669703594,13465.7486223670,35880.0313784231
2024-02-27,8112.8558066020,6675.8248919577,5067.7007845992,3569.7288872306,9886.1360062273,14098.7564452777,36617.1357798800
2024-02-28,8734.8785856674,7236.1505282768,5471.2199848248,3849.2518580205,10821.1959350556,15432.2584515200,39164.9748338486
2024-02-29,8432.4012555108,6943.5504435845,5282.3254346379,3811.6308350563,10595.6761390689,15110.6415250280,39831.3219842314
2024-03-01,8668.2010788760,7138.4915387906,5421.6594171736,4028.9903866558,10813.5348623009,15421.3328888118,40835.0469981262
2024-03-02,8618.3566770502,7068.4586644305,5404.3475596133,4099.5696965115,10744.0964241336,15322.3057636495,40730.9718192422
2024-03-03,8778.7275794737,7152.4304098685,5449.4725250037,4169.8819814342,10939.3827151292,15600.8062669922,41308.3939700828
2024-03-04,9365.9790415850,7485.9202935266,5713.9249034535,4376.1452698600,11828.8540612438,16869.2937595802,43211.0908339002
2024-03-05,8515.6285607279,6860.7229325634,5275.3376893071,4058.9099187818,11045.1193853393,15751.5988071400,40468.3260424465
2024-03-06,8938.9820025263,7620.1996196660,5722.0030202562,4303.4883825864,11452.4440642025,16332.4902128244,42760.9889599239
2024-03-07,9045.9633212974,7844.3109279377,5833.0923731565,4370.5259036056,11582.2888477486,16517.6636696485,44262.3856686465
2024-03-08,9172.3903636812,7940.1563425364,5886.2218140209,4478.2573730862,11807.7913109915,16839.2558776728,44641.1405542899
2024-03-09,9207.0013448719,7956.7321649052,5900.6622880140,4555.2085614804,11840.5640629477,16885.9935563351,44737.0899165936
2024-03-10,9241.2319162141,7924.4476533056,5892.8097342960,4539.9139398438,11951.9460078098,17044.8369014017,44715.2576009296
2024-03-11,9473.8956994238,8137.9499806092,6101.2771834833,4655.8242521404,12493.1124009369,17816.6018425539,45861.7379854230
2024-03-12,9466.5500638497,8189.5964786436,6194.2862641662,4688.0315630439,12384.5938253487,17661.8419883457,46259.6976710037
2024-03-13,9887.9602794010,8416.7053204087,6497.8634855526,4761.2651312382,12665.4536057047,18062.3800384007,50057.7107344901
2024-03-14,10009.1077685839,8414.7919767398,6429.4586592914,4682.5305632125,12373.6620638410,17646.2520507889,50417.4691500423
2024-03-15,9981.7165064632,8299.7850742016,6442.6975328404,4531.7793541031,12046.2309341985,17179.2979499628,51229.4581540280
2024-03-16,9553.6158762702,7864.1155155134,6206.0731573401,4201.5598255482,11318.3908904645,16141.3151120511,48666.4858745040
2024-03-17,10211.5906231006,8829.1528599433,6773.8636542356,4513.2993965042,11854.4666567408,16905.8202392498,51342.7764033685
2024-03-18,10030.3821389229,8759.3681833028,7063.7703001810,4351.3678709054,11718.6663424288,16712.1535169358,50212.7562329428
2024-03-19,9015.6861217684,7837.5397288402,6357.4994883702,4000.0454555465,10735.4508515317,15309.9761919778,45108.2355170926
2024-03-20,9982.0691301107,8476.0522200068,7063.5346131940,4386.5312022584,11758.6217834111,16769.1345285988,49959.1667426666
2024-03-21,9534.0741830655,8102.4783203735,6748.8787522856,4231.8782944735,11353.1673076026,16190.9102455755,48080.3730654898
2024-03-22,9293.7716307857,7847.3079629158,6625.8850353374,4163.6242628007,11057.7081571532,15769.5518302056,47181.3418484066
2024-03-23,9264.5549024663,7911.0635568943,6662.9840884990,4165.3735727256,11091.2244838179,15817.3499311308,46956.7983510863
2024-03-24,9778.4943972366,8275.2122763428,6956.4257092121,4395.7184038864,11649.3353672730,16613.2796462730,49307.0246840369
2024-03-25,10126.1071570034,8481.3190059311,7154.9262351218,4598.1310244208,12112.1230929865,17273.2676766408,50989.1966109182
2024-03-26,10163.8456635737,8420.8428838191,7081.7349457774,4634.7154960900,12130.8407230042,17299.9611498730,51016.2009315363
2024-03-27,10037.8095286801,8288.3438301644,6983.5693063664,4555.8820519871,12041.0553769031,17171.9170155179,50343.9307066365
2024-03-28,10223.1223326543,8445.4296129180,7112.5707296816,4656.6535182078,12268.2200502753,17495.8797245913,51235.3385501730
2024-03-29,10180.7141435717,8542.2836130448,7208.1379762864,4524.2280425436,12107.0151333919,17265.9831442197,51830.0144084708
2024-03-30,10195.9315962353,8540.2338156151,7182.3384757934,4509.5185500506,12060.5009821599,17199.6486643920,51707.6378421832
2024-03-31,10509.2416014614,8752.6326290930,7345.0041899322,4610.3408219318,12354.7815060317,17619.3262239606,53110.2551627630
2024-04-01,10167.5115228457,8428.9015494520,7103.7446635512,4443.0756967281,12072.2213835100,17216.3632922276,51010.6850592307
2024-04-02,9572.0742976404,7869.9026834786,6586.2941880505,4152.9360450156,11346.7056607181,16181.6952008298,48249.3645162811
2024-04-03,9684.4913108358,7851.2720577777,6349.3420653869,4106.2008163259,11433.2463171819,16305.1120380379,48944.9652929444
2024-04-04,9906.1740535045,8071.4690711085,6547.2282691059,4211.8326545915,11870.8131674081,16929.1322261053,50120.0502822765
2024-04-05,9661.9881146501,7815.6876291568,6380.0607055774,4125.1317779335,11755.1743006714,16764.2180253800,48841.8736855025
2024-04-06,9883.4727048177,7996.9805742764,6553.1012097061,4205.8325294364,11941.5671608289,17030.0354829635,49734.7996001350
2024-04-07,9914.4521476467,7988.6712307509,6561.3883166987,4291.3706440022,12022.0586897104,17144.8255749563,49918.8676813448
2024-04-08,10139.2536695429,8117.5022154247,6674.2851889470,4377.3102677543,12413.7111016397,17703.3665421773,50735.6951792158
2024-04-09,9729.3618416923,7709.0610338244,6396.6446903515,4193.1216954359,11984.8990203013,17091.8316521278,49095.2385916786
2024-04-10,10075.0619094525,8006.9895727203,6526.2915755238,4268.2617070779,12242.3041317621,17458.9206717376,50243.2159728405
2024-04-11,9984.1041884097,8064.1987950607,6500.1802686666,4196.5798164015,12134.0004821969,17304.4673265284,49860.3751133373
2024-04-12,9154.1047843347,7528.9290859721,6053.7020591838,3827.0630224250,11633.1344516535,16590.1752945458,47000.2896359654
2024-04-13,8639.2933586663,7201.6376628793,5802.9162297438,3509.3111497194,11079.8715366361,15801.1593348098,43951.6496929929
2024-04-14,8864.6216329834,7537.7767879385,6013.5111216492,3718.6073997254,11380.9984943045,16230.6006891064,45778.5365472583
2024-04-15,8592.8475736828,7211.3956836655,5724.3162767441,3571.2643085324,10992.4243776721,15676.4497217428,43795.2499431911
2024-04-16,8543.5665387630,7351.9208281186,5743.3900004409,3582.4530907708,11057.1448429800,15768.7484800065,43492.0211102956
2024-04-17,8305.0751474701,7139.7932212525,5590.6525006525,3427.6425488153,10621.0495427015,15146.8268898439,42198.0003056768
2024-04-18,8596.2072802126,7323.9494943136,5690.2349862772,3539.3814463024,11001.1063490360,15688.8312021965,44038.2581891376
2024-04-19,8637.1910654401,7296.0031807715,5696.9752692124,3546.2743895975,11061.4121645009,15774.8341667458,44235.6179986475
2024-04-20,8828.1646395970,7570.5927703077,5992.8120138792,3744.9582880102,11255.9860797268,16052.3187410675,45541.6312288455
2024-04-21,8875.3007600093,7529.4538135451,5939.2643400655,3754.6649270480,11256.0831430920,16052.4571644864,45569.8495413677
2024-04-22,9175.5961348193,7908.1170267629,6198.8549705669,3899.1711595300,11581.6215371128,16516.7120086433,47251.7820572994
2024-04-23,9148.4496092834,7887.4101881420,6165.2471439181,3850.2228284433,11511.3684599874,16416.5231155007,47004.5822196100
2024-04-24,8971.9701276318,7802.5858221188,6061.4328641616,3726.7513399205,11143.1499176608,15891.4015165637,45820.4328350167
2024-04-25,9013.6012673270,7675.1465312447,6043.4745672719,3714.2629121758,11179.3320203202,15943.0013178159,45830.0868222674
2024-04-26,8869.2417037343,7542.2503647047,5860.2269749248,3697.3318179766,11053.0924474822,15762.9693022663,44938.8544646389
2024-04-27,8832.0509843915,7496.5715271592,5836.0467363143,3647.0940504341,10999.7023967891,15686.8290063156,44897.0056352440
2024-04-28,8821.7297699536,7478.1455539089,5813.0726518641,3590.9828565228,10940.1886877154,15601.9556757386,44648.6834113331
2024-04-29,8851.5590702404,7461.2740650382,5806.5064165506,3570.0045681506,11069.7301482452,15786.6965593786,44819.1423029414
2024-04-30,8488.5641691378,7097.8621421999,5494.7924640230,3324.0569097814,10516.1223116264,14997.1887021360,42671.6511237741
2024-05-01,8193.4935522924,6925.4923577464,5363.3206550135,3283.7125618744,10116.2507125924,14426.9262375479,41453.0444117028
2024-05-02,8250.3344286216,7032.9382265687,5430.3511232844,3328.7019900526,10236.8242114858,14598.8777860176,41855.5225180803
2024-05-03,8733.8427211628,7505.5892969733,5803.0743864457,3534.2327606518,10899.1776826364,15543.4693093948,44224.9602764250
2024-05-04,8818.2585446580,7560.3509492722,5825.4530745679,3586.1535217125,11074.2435947278,15793.1332483587,44736.1577255721
2024-05-05,8862.2186956375,7689.3790568208,5892.1406482382,3660.4387660038,11095.0359541771,15822.7855221705,44886.2831065017
2024-05-06,8766.1041815420,7671.6742211359,5858.2481416897,3625.3881106643,10948.2605464979,15613.4670661306,44875.0887618214
2024-05-07,8628.1184484060,7531.7128899080,5748.9318829620,3547.3399708021,10800.3931759601,15402.5913466277,44015.6734400063
2024-05-08,8590.7831620594,7476.3355856255,5679.4819303610,3500.3318171923,10606.4311065899,15125.9793342146,43440.6284890117
2024-05-09,8804.3155064248,7725.8800095103,5894.9657500057,3653.7169414954,10932.4565507112,15590.9287673130,44920.6816340250
2024-05-10,8540.1601066303,7485.2930997662,5710.3902106460,3523.9917361653,10538.3064904019,15028.8258689013,43428.4431420509
2024-05-11,8576.2220659870,7516.2265907021,5712.0520898503,3514.2378588361,10542.8130037870,15035.2526704944,43528.5034680592
2024-05-12,8649.7046524983,7556.9174062254,5734.1416627534,3553.1924949638,10656.8624579182,15197.9001877347,43737.4133418586
2024-05-13,8767.0762477986,7682.4803398854,5913.1420712422,3592.4023028321,10909.2428069546,15557.8233235683,44496.4397859171
2024-05-14,8516.1349528354,7355.8064706455,5752.9885560137,3467.0005410372,10673.0685733609,15221.0119550022,43204.1885471790
2024-05-15,9005.3159030625,7665.3867367710,6038.6809082440,3793.3744991682,11475.4030166254,16365.2322950944,46221.3682501692
2024-05-16,8855.4284284001,7486.0781202605,5876.4176600894,3726.8481117108,11307.0518094778,16125.1442905042,45681.4516989106
2024-05-17,9076.9709843035,7655.5349780418,6011.4638468048,3835.9438016632,11617.0981971000,16567.3057682615,47217.8831977617
2024-05-18,9064.1120712953,7531.1115313841,5918.3046518121,3833.4444559963,11598.2401718576,16540.4120754412,47348.0716188095
2024-05-19,8975.9493173998,7411.7744609969,5830.3509990485,3761.5130930979,11487.1043519573,16381.9197326155,46830.5640831046
2024-05-20,9568.5711817422,7943.0932068887,6317.3736389386,4047.1371530959,12383.6595904584,17660.5096629385,50330.0556673111
2024-05-21,9298.8355399037,7664.9406647383,6141.8412902225,4028.1552452460,12158.6320443954,17339.5947409282,49642.5198603606
2024-05-22,9191.5226120007,7584.9012263298,6086.0244986235,3998.5515189232,11988.4730320706,17096.9286001604,49133.2018171947
2024-05-23,9007.0244036230,7470.0692974696,6000.4489866514,3933.1850475248,11781.0052887401,16801.0559577422,48339.9226065136
2024-05-24,9062.2722245409,7534.1162375400,6006.9158594810,3953.3333267460,11881.5941340448,16944.5071129934,48001.7702099504
2024-05-25,9137.0057435619,7556.6051036089,6075.4480944863,3972.5868362224,12009.9569679970,17127.5671408321,48359.3041858572
2024-05-26,9058.2224806879,7605.4548003704,6095.2557943800,3946.5094205127,11874.2589168733,16934.0462574773,47716.2378797607
2024-05-27,9157.5882693505,7758.9787242725,6385.7976909167,4052.5727289700,12035.2385080875,17163.6214977693,48311.3894461861
2024-05-28,9056.9260318128,7628.1924101579,6256.7012239793,4027.4887402178,11855.3176944608,16907.0339160122,47751.8591866624
2024-05-29,8961.1112316816,7548.3191780814,6117.2494306370,3968.2354220768,11726.0206256184,16722.6415627663,47135.7764624278
2024-05-30,9018.1991155702,7964.2854518474,6253.0168508508,3955.8990067655,11847.3065002815,16895.6090402571,47312.0466274697
2024-05-31,8941.1233956143,8075.0712882550,6359.6470630308,3967.6002551520,11706.5368883253,16694.8555332633,47043.0085987702
2024-06-01,9003.8648899682,8231.3488994366,6426.1023555261,4021.5617972590,11745.8544843361,16750.9269053162,47447.9856005499
2024-06-02,9008.9952026435,8391.6520115219,6521.7510522663,3989.4671219485,11745.6430248619,16750.6253400107,47361.9552880330
2024-06-03,9222.1382168773,8636.0936594503,6693.5549926160,4015.7834292967,11926.6436684267,17008.7528823033,48151.7248771698
2024-06-04,9678.2323986308,8986.9607084700,6995.3834183502,4086.7348128633,12226.1430814533,17435.8731724861,50054.6453708296
2024-06-05,9793.7960290147,9020.4146694012,6986.9768394081,4128.4082404349,12324.9674534403,17576.8079877289,50668.1493104782
2024-06-06,9826.9638806583,9035.8770649907,7036.3697397926,4087.8418463000,12271.4196747788,17500.4427537224,50626.4328929243
2024-06-07,9565.1921629638,8822.8937956386,6801.1055796808,3923.9202834502,12021.2284512829,17143.6415603551,49203.3021154148
2024-06-08,9554.7827822007,8711.7134625223,6462.1240260832,3848.4768975126,12013.4044507366,17132.4836440508,49167.8323745462
2024-06-09,9537.5258223634,8752.4286849935,6490.3555794187,3866.1844064017,12071.9336599631,17215.9529656643,49189.5128135638
2024-06-10,9290.3124180476,8547.8677515956,6357.3490255230,3761.1703716456,12053.1900308297,17189.2224147306,48178.1735033552
2024-06-11,8979.4728531299,8015.4743378053,5962.2732469393,3560.4785939021,11667.4047526730,16639.0486488144,46349.4710541636
2024-06-12,9149.9787352719,8274.9073114386,6120.0302751126,3637.8386321826,11832.0224868085,16873.8122954695,47356.0942088579
2024-06-13,8918.7392509968,7950.3584753289,5851.1510639965,3477.1681117031,11573.5947434641,16505.2648862674,45924.4808073528
2024-06-14,8873.6614690336,7869.6400334223,5765.8730966673,3414.3436805394,11447.2355746940,16325.0623132908,45501.1447698159
2024-06-15,8914.9787595760,7941.5811455766,5785.9155516284,3459.9231647615,11479.1728883995,16370.6085618117,45799.9618339506
2024-06-16,8967.5701679102,8004.7084389319,5850.6424067757,3490.9937412610,11556.9310435854,16481.5005514535,46391.9413724284
2024-06-17,8919.0858249255,7874.7069384614,5738.5137829148,3347.3252456904,11527.0251274520,16438.8513073431,45611.7273025384
2024-06-18,8722.1288352203,7565.6100064213,5534.7943211184,3242.0622230148,11296.6712292226,16110.3404002192,44484.2728981856
2024-06-19,8760.1438911530,7500.8319629470,5515.0439855097,3252.7081402821,11261.8410805787,16060.6686394449,44529.6820763505
2024-06-20,8691.6502351419,7429.9253172904,5453.1589022018,3227.5329011456,11243.7491626118,16034.8675028955,44086.9461985902
2024-06-21,8620.1029523828,7384.6811161147,5450.1658639476,3234.8013787424,11117.8389119058,15855.3051382315,43858.9040100884
2024-06-22,8656.1880303995,7400.3860382080,5461.1378372463,3222.9564432345,11138.3695469238,15884.5841631815,43901.3988012850
2024-06-23,8494.3727531491,7219.4443365832,5338.1556344036,3106.8458089145,10956.0290822641,15624.5458833383,43042.0399688626
2024-06-24,8191.2083537982,7086.1499589440,5216.3331780946,3067.5344489136,10450.4832108977,14903.5798650860,41723.2708641836
2024-06-25,8712.2913656662,7447.4820427535,5370.1505087458,3136.9664609715,10712.6773594674,15277.4985973118,42533.7922438782
2024-06-26,8552.5072721569,7324.8220788135,5290.6441695459,3075.4410440557,10549.5727738647,15044.8928728840,42127.6816362588
2024-06-27,8643.6865861524,7410.3097140847,5363.7414101502,3127.4699453198,10695.4243462999,15252.8938345974,43705.8395263472
2024-06-28,8462.6124329365,7174.4288490998,5161.4315422718,3028.6673395745,10473.8026843913,14936.8360914834,42083.2691574967
2024-06-29,8512.3002318073,7163.5186098887,5166.6490978317,3036.3984813139,10570.6649897815,15074.9727761864,42332.3596841785
2024-06-30,8726.6151962801,7395.3313097352,5322.9826016605,3153.3803712565,10880.1116644686,15516.2789949625,43676.4944923712
2024-07-01,8707.3209476476,7385.2524447820,5284.2906207472,3133.6381325027,10902.2941099696,15547.9136898811,43623.9170031113
2024-07-02,8617.0220513460,7340.5693183130,5245.8087468368,3136.8802085791,10769.7818171544,15358.9360608833,44049.4346357443
2024-07-03,8332.3710280198,7084.8630379676,5024.9371749803,2988.4281915412,10435.7989103597,14882.6383792796,41809.3627090779
2024-07-04,8050.0299777998,6843.7839691774,4853.9519112735,2886.7399187119,9888.3320648653,14378.3425748896,40383.7802434106
2024-07-05,8020.6029050473,6818.7663569053,4836.2081766012,2876.1873734618,9815.3230814776,14325.7822075149,40236.1563907643
2024-07-06,8130.4666872424,6912.1677471428,4902.4530871216,2915.5845144113,10092.8792408674,14522.0124204867,40787.2990385694
2024-07-07,7970.0157545033,6775.7593704849,4805.7054832266,2858.0468265008,9681.6910934136,14235.4273414565,39982.3808922451
2024-07-08,8029.2347536082,6826.1047776277,4841.4129494946,2879.2827534643,9830.1997754716,14341.1997495618,40279.4589221010
2024-07-09,8120.8115101179,6903.9593371609,4896.6312745834,2912.1221688916,10061.6577694804,14504.7670878979,40738.8628771785
2024-07-10,8098.8458381809,6885.2850820477,4883.3865642438,2904.2452812033,10005.4736804885,14465.5336990945,40628.6698877299
2024-07-11,8072.6159551281,6862.9855808477,4867.5706491072,2894.8392478494,9938.5762225607,14418.6839053333,40497.0850568743
2024-07-12,8110.0698626273,6894.8272575163,4890.1543495892,2908.2702152107,10033.7693847240,14485.5811857504,40684.9763285681
2024-07-13,8199.3034575506,6970.6897633867,4943.9598111617,2940.2693731350,10261.6810993535,14644.9633496099,41132.6255792727
2024-07-14,8324.3133575568,7076.9677216068,5019.3374240075,2985.0979103675,10537.9459693311,14868.2463898594,41759.7502414200
2024-07-15,8665.3722565182,7359.0655343556,5222.4774730668,3217.4761309088,11218.4693557956,15825.2010029242,44684.9960539044
2024-07-16,8620.7532110963,7377.5406374299,5229.5449455471,3242.3228192597,11273.9081368045,15903.4050631216,44409.9015215557
2024-07-17,8528.4885939129,7309.7256296053,5161.6633215277,3198.6029874478,11108.2071061823,15669.6608656894,43750.7831493635
2024-07-18,8540.1674927190,7324.3373566557,5175.3614420225,3195.1007168132,11090.8622294727,15645.1935206715,43940.6954188145
2024-07-19,8881.3585472615,7585.8024068660,5403.6458053603,3341.8310390660,11554.0070097082,16298.5232226327,45459.1545008490
2024-07-20,8920.2772002176,7610.2850271605,5403.5584702821,3338.5988455361,11637.1972467976,16415.8745458540,45859.1885262704
2024-07-21,9337.1950947234,7917.0602257644,5618.7334590230,3427.2238148660,11814.9237350607,16666.5823127611,47164.3910744710
2024-07-22,9178.5177145231,7767.7299771525,5498.7997601262,3326.0239544867,11705.1502688222,16511.7316720082,46221.4670457123
2024-07-23,8932.1142257792,7594.1325807984,5427.1123291698,3314.3443212251,11428.5196779507,16121.5060034915,45173.8227656299
2024-07-24,8886.6763786271,7552.0416628094,5414.6790393248,3257.5074973399,11331.4545794582,15984.5822712697,45241.6339114916
2024-07-25,8812.5486793250,7493.6322499401,5346.9083203841,3199.5832230398,11404.9367467514,16088.2390207481,44759.4292923689
