seed,end_multiple,final_10k,cagr,max_drawdown,ann_vol,sharpe,calmar,turnover,avg_gross_exposure
2026080469,0.29160623394498153,2916.062339449815,-0.20898274980573628,-0.8107988621681401,0.6205906872668926,-0.06824029510330537,-0.2577491897890679,437.177218324157,0.7031521111576122
2026080470,0.15956530036206257,1595.6530036206257,-0.29470387955113886,-0.8718840393962718,0.638390330407215,-0.2308396515863464,-0.33800811373402806,489.9990984729561,0.7031521111576122
2026080471,0.09613449006171211,961.3449006171211,-0.3595154390228327,-0.9182334906500681,0.6414404507358662,-0.37368056569647895,-0.3915294341620146,461.5764604600729,0.7031521111576122
2026080472,0.2153327021083487,2153.327021083487,-0.25331986763838654,-0.8487927751311497,0.6046610035586122,-0.182104770222255,-0.2984472477387019,374.0859246948021,0.7031521111576122
2026080473,0.2525456657894677,2525.456657894677,-0.2303300902850044,-0.8142322290267144,0.6209385181241899,-0.11241365316256817,-0.2828800949826409,426.23021385946083,0.7031521111576122
2026080474,0.14387636570882845,1438.7636570882844,-0.30845467298728113,-0.8850555936371923,0.5789782025378413,-0.34519586356509846,-0.3485144607918549,410.466453678633,0.7031521111576122
2026080475,0.08209563838238262,820.9563838238263,-0.3784638979533207,-0.9351428192392532,0.5850973680476268,-0.5173297432178765,-0.4047124034606867,442.35514036737663,0.7031521111576122
2026080476,0.018920242679363406,189.20242679363406,-0.5298762105064937,-0.980810167013616,0.6204334486610014,-0.9031832267973149,-0.5402433909508381,515.9445273113613,0.7031521111576122
2026080477,0.3200348003549331,3200.3480035493308,-0.19485982125911272,-0.7995129198213793,0.5716864972969351,-0.09146038476356738,-0.24372316747882788,369.6919221335545,0.7031521111576122
2026080478,0.23585874684702995,2358.5874684702994,-0.24027425657514911,-0.8215695813265579,0.6165073549247415,-0.13683391690775482,-0.29245758610875927,461.05591357195135,0.7031521111576122
2026080479,0.3436923402323503,3436.923402323503,-0.1838620704280275,-0.8820401370001235,0.7124788534923029,0.057732241474967555,-0.20845091137615854,450.4043905240471,0.7031521111576122
2026080480,0.10631211919020118,1063.1211919020118,-0.3471362088061891,-0.9210713984386697,0.5950009272405279,-0.4165693701542938,-0.376883061828462,419.39429326896084,0.7031521111576122
2026080481,0.2319714307892634,2319.714307892634,-0.24267232252860893,-0.8748027602024194,0.6168368826644071,-0.14193054683005704,-0.27740232835165873,438.1999618571166,0.7031521111576122
2026080482,0.0920433456745079,920.4334567450791,-0.3647923189278591,-0.960314425130488,0.65496040368111,-0.3664334814391229,-0.3798675823059629,519.1884775800384,0.7031521111576122
2026080483,0.09652565038650396,965.2565038650396,-0.3590204917562496,-0.9126171766921756,0.6066131165786331,-0.4274557730937836,-0.39339659708963237,451.71523086954403,0.7031521111576122
2026080484,0.14017361878154858,1401.7361878154857,-0.3118761759521007,-0.933568659696317,0.6210927221078733,-0.2901847036180996,-0.3340688150923487,461.97695229377314,0.7031521111576122
2026080485,0.21162480781311896,2116.2480781311897,-0.25578301209624443,-0.8209939216640907,0.6326011224609697,-0.14934566290085477,-0.3115528694509604,428.6824396968799,0.7031521111576122
2026080486,0.557694858033922,5576.948580339221,-0.10513829453009127,-0.8479652580586983,0.5868351490399678,0.09757921511903157,-0.12398891762475171,356.3120523696841,0.7031521111576122
2026080487,0.2331533701733264,2331.533701733264,-0.24193976890392432,-0.8176195458958418,0.5432360062101718,-0.2390462389334275,-0.2959075160548394,402.90592526227573,0.7031521111576122
2026080488,0.23100567978596243,2310.056797859624,-0.24327313200244993,-0.8529711541029269,0.5631346098363649,-0.21332677963612248,-0.28520675152057307,375.4545295841375,0.7031521111576122
2026080489,1.0122709452818521,10122.70945281852,0.0023228429588832977,-0.7206532489851916,0.6007415284493764,0.3009000200478704,0.0032232463562112228,325.1671293541357,0.7031521111576122
2026080490,0.6383741111287041,6383.741111287041,-0.08183947896621335,-0.7917126343286557,0.603476181202089,0.1610018876860959,-0.10337018182817094,383.15171986667707,0.7031521111576122
2026080491,0.32866108403515526,3286.6108403515527,-0.1907757072664069,-0.8158437252474035,0.6099909279646369,-0.04238460547135634,-0.2338385420670539,416.2534818537977,0.7031521111576122
2026080492,0.12074712343056142,1207.4712343056142,-0.3311304803863634,-0.9210095191641862,0.6178523234218308,-0.34116954391037424,-0.35952992178285353,429.79849723040354,0.7031521111576122
2026080493,0.35087300484118256,3508.7300484118255,-0.18064541900321662,-0.7579605450622607,0.5582026032770194,-0.0753967857513183,-0.23833090017683964,412.22913522111,0.7031521111576122
2026080494,0.1119234320777223,1119.234320777223,-0.3407166855396512,-0.9206441399811595,0.6191560142143879,-0.36287717936934005,-0.3700851075276749,468.9640418755089,0.7031521111576122
2026080495,0.2173638432816401,2173.638432816401,-0.25198511330452933,-0.8048515388817343,0.5736420782840554,-0.21901043966783038,-0.313082725361548,388.9569028895336,0.7031521111576122
2026080496,0.39759999442473337,3975.9999442473336,-0.16092471237743977,-0.7488702456663487,0.5747429796503987,-0.020856198325409518,-0.2148899803520009,349.39629251611126,0.7031521111576122
2026080497,0.05807775975579832,580.7775975579832,-0.41806806960357845,-0.9452370646238458,0.6133846217887795,-0.5761815562637137,-0.4422891201054916,502.39954405787824,0.7031521111576122
2026080498,0.22603478238973404,2260.3478238973403,-0.24639818308878036,-0.9042361241147844,0.6202414017831922,-0.1471271168342193,-0.2724931868100222,460.01158757387503,0.7031521111576122
2026080499,0.103334567363807,1033.34567363807,-0.3506548028110328,-0.9058930998687045,0.6330646960170168,-0.3676598028369686,-0.3870818784930086,457.22325117068976,0.7031521111576122
