date,symbol,selected
2023-11-16,SOLUSDT,True
2023-11-17,LINKUSDT,True
2023-11-17,SOLUSDT,True
2023-11-18,LINKUSDT,True
2023-11-18,SOLUSDT,True
2023-11-19,LINKUSDT,True
2023-11-19,SOLUSDT,True
2023-11-20,LINKUSDT,True
2023-11-20,SOLUSDT,True
2023-11-21,LINKUSDT,True
2023-11-21,SOLUSDT,True
2023-11-22,LINKUSDT,True
2023-11-22,SOLUSDT,True
2023-11-23,LINKUSDT,True
2023-11-23,SOLUSDT,True
2023-11-24,LINKUSDT,True
2023-11-24,SOLUSDT,True
2023-11-25,LINKUSDT,True
2023-11-25,SOLUSDT,True
2023-11-26,LINKUSDT,True
2023-11-26,SOLUSDT,True
2023-11-27,LINKUSDT,True
2023-11-27,SOLUSDT,True
2023-11-28,LINKUSDT,True
2023-11-28,SOLUSDT,True
2023-11-29,LINKUSDT,True
2023-11-29,SOLUSDT,True
2023-11-30,LINKUSDT,True
2023-11-30,SOLUSDT,True
2023-12-01,LINKUSDT,True
2023-12-01,SOLUSDT,True
2023-12-02,LINKUSDT,True
2023-12-02,SOLUSDT,True
2023-12-03,LINKUSDT,True
2023-12-03,SOLUSDT,True
2023-12-04,LINKUSDT,True
2023-12-04,SOLUSDT,True
2023-12-05,LINKUSDT,True
2023-12-05,SOLUSDT,True
2023-12-06,LINKUSDT,True
2023-12-06,SOLUSDT,True
2023-12-07,LINKUSDT,True
2023-12-07,SOLUSDT,True
2023-12-08,LINKUSDT,True
2023-12-08,SOLUSDT,True
2023-12-09,LINKUSDT,True
2023-12-09,SOLUSDT,True
2023-12-10,LINKUSDT,True
2023-12-10,SOLUSDT,True
2023-12-11,LINKUSDT,True
2023-12-11,SOLUSDT,True
2023-12-12,LINKUSDT,True
2023-12-12,SOLUSDT,True
2023-12-13,LINKUSDT,True
2023-12-13,SOLUSDT,True
2023-12-14,LINKUSDT,True
2023-12-14,SOLUSDT,True
2023-12-15,LINKUSDT,True
2023-12-15,SOLUSDT,True
2023-12-16,LINKUSDT,True
2023-12-16,SOLUSDT,True
2023-12-17,LINKUSDT,True
2023-12-17,SOLUSDT,True
