date,strategy,symbol,weight
2022-12-30,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.2049219414
2022-12-31,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.2049219414
2023-01-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.2049219414
2023-01-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.2049219414
2023-01-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.2049219414
2023-01-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.2049219414
2023-01-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.2615685125
2023-01-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.3196966621
2023-01-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.3196966621
2023-01-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.3196966621
2023-01-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5170071375
2023-01-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.3861210673
2023-01-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.4669304088
2023-01-12,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5933258915
2023-01-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2096285349
2023-01-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,XMRUSDT,0.2903714651
2023-01-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1677772216
2023-01-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3322227784
2023-01-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1677772216
2023-01-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3322227784
2023-01-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1677772216
2023-01-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3322227784
2023-01-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1677772216
2023-01-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3322227784
2023-01-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1677772216
2023-01-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3322227784
2023-01-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5136834998
2023-01-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1363165002
2023-01-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3500000000
2023-01-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ETHUSDT,0.2302399843
2023-01-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2697600157
2023-01-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ETHUSDT,0.2302399843
2023-01-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2697600157
2023-01-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ETHUSDT,0.2302399843
2023-01-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2697600157
2023-01-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ETHUSDT,0.2302399843
2023-01-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2697600157
2023-01-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ETHUSDT,0.2302399843
2023-01-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2697600157
2023-01-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-01-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-01-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-01-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-01-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-01-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-01-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-01-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-01-29,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-29,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-01-29,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-01-30,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-30,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-01-30,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-01-31,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-01-31,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-01-31,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-02-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-02-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-02-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-02-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-02-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-02-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-02-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-02-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-02-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2160946578
2023-02-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2839053422
2023-02-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1875149846
2023-02-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3124850154
2023-02-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1875149846
2023-02-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3124850154
2023-02-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1875149846
2023-02-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3124850154
2023-02-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-12,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-12,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-12,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1576188256
2023-02-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3423811744
2023-02-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1830790009
2023-02-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3169209991
2023-02-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1830790009
2023-02-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3169209991
2023-02-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1830790009
2023-02-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3169209991
2023-02-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1830790009
2023-02-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3169209991
2023-02-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1830790009
2023-02-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3169209991
2023-02-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1830790009
2023-02-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3169209991
2023-02-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-02-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1830790009
2023-02-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3169209991
2023-03-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5056383838
2023-03-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1443616162
2023-03-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3500000000
2023-03-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5056383838
2023-03-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1443616162
2023-03-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3500000000
2023-03-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1717379147
2023-03-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3282620853
2023-03-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1717379147
2023-03-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3282620853
2023-03-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1717379147
2023-03-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3282620853
2023-03-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1717379147
2023-03-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.3282620853
2023-03-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2010135776
2023-03-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2989864224
2023-03-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2010135776
2023-03-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2989864224
2023-03-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2010135776
2023-03-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2989864224
2023-03-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2428540898
2023-03-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,LTCUSDT,0.2571459102
2023-03-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1691409803
2023-03-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.3308590197
2023-03-12,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-12,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1691409803
2023-03-12,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.3308590197
2023-03-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2105537203
2023-03-13,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2894462797
2023-03-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2105537203
2023-03-14,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2894462797
2023-03-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2105537203
2023-03-15,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2894462797
2023-03-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1695891939
2023-03-16,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.3304108061
2023-03-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2029241661
2023-03-17,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2970758339
2023-03-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-18,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-19,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-20,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-21,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-22,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-23,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-24,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2470601771
2023-03-25,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2529398229
2023-03-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.2882521473
2023-03-26,PIT_ALPHA_0018_ELIGIBILITY_EXIT,OPUSDT,0.2117478527
2023-03-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,FTMUSDT,0.1503639001
2023-03-27,PIT_ALPHA_0018_ELIGIBILITY_EXIT,STXUSDT,0.3496360999
2023-03-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,JOEUSDT,0.2434901571
2023-03-28,PIT_ALPHA_0018_ELIGIBILITY_EXIT,STXUSDT,0.2565098429
2023-03-29,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-29,PIT_ALPHA_0018_ELIGIBILITY_EXIT,JOEUSDT,0.2434901571
2023-03-29,PIT_ALPHA_0018_ELIGIBILITY_EXIT,STXUSDT,0.2565098429
2023-03-30,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-30,PIT_ALPHA_0018_ELIGIBILITY_EXIT,JOEUSDT,0.2434901571
2023-03-30,PIT_ALPHA_0018_ELIGIBILITY_EXIT,STXUSDT,0.2565098429
2023-03-31,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-03-31,PIT_ALPHA_0018_ELIGIBILITY_EXIT,JOEUSDT,0.2434901571
2023-03-31,PIT_ALPHA_0018_ELIGIBILITY_EXIT,STXUSDT,0.2565098429
2023-04-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2402661500
2023-04-01,PIT_ALPHA_0018_ELIGIBILITY_EXIT,JOEUSDT,0.2597338500
2023-04-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2076105193
2023-04-02,PIT_ALPHA_0018_ELIGIBILITY_EXIT,INJUSDT,0.2923894807
2023-04-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2334212400
2023-04-03,PIT_ALPHA_0018_ELIGIBILITY_EXIT,JOEUSDT,0.2665787600
2023-04-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2334212400
2023-04-04,PIT_ALPHA_0018_ELIGIBILITY_EXIT,JOEUSDT,0.2665787600
2023-04-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2054114695
2023-04-05,PIT_ALPHA_0018_ELIGIBILITY_EXIT,INJUSDT,0.2945885305
2023-04-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2354311207
2023-04-06,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ICXUSDT,0.2645688793
2023-04-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2354311207
2023-04-07,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ICXUSDT,0.2645688793
2023-04-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2354311207
2023-04-08,PIT_ALPHA_0018_ELIGIBILITY_EXIT,ICXUSDT,0.2645688793
2023-04-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2499651032
2023-04-09,PIT_ALPHA_0018_ELIGIBILITY_EXIT,XRPUSDT,0.2500348968
2023-04-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.2499651032
2023-04-10,PIT_ALPHA_0018_ELIGIBILITY_EXIT,XRPUSDT,0.2500348968
2023-04-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,BTCUSDT,0.5000000000
2023-04-11,PIT_ALPHA_0018_ELIGIBILITY_EXIT,CFXUSDT,0.1790722356
