event_id,event_class,terminal_label,anchor_date,profile,bucket,state,first_occurrence_date,offset_days
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,early_warning,NORMAL_BULL,2025-04-24,-28
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,early_warning,LATE_BULL_ROTATION,2025-04-29,-23
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,early_warning,EXHAUSTION_WATCH,2025-05-04,-18
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,target_lead,EXHAUSTION_WATCH,2025-05-08,-14
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,near_event,LATE_BULL_ROTATION,2025-05-17,-5
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,near_event,EXHAUSTION_WATCH,2025-05-16,-6
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,immediate_after,LATE_BULL_ROTATION,2025-05-23,1
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,immediate_after,EXHAUSTION_WATCH,2025-05-30,8
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,medium_after,BTC_LEADERSHIP_MATURING,2025-07-02,41
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,medium_after,LATE_BULL_ROTATION,2025-06-27,36
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,BALANCED,medium_after,EXHAUSTION_WATCH,2025-06-20,29
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,early_warning,NORMAL_BULL,2025-04-24,-28
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,early_warning,BTC_LEADERSHIP_MATURING,2025-05-01,-21
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,early_warning,LATE_BULL_ROTATION,2025-05-06,-16
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,target_lead,LATE_BULL_ROTATION,2025-05-08,-14
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,near_event,LATE_BULL_ROTATION,2025-05-16,-6
